"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"206","47.22","249","0","7/8/2018 09:03:06","4362252"
"424","52.81","101","0","7/9/2018 13:43:11","4616300"
"311","19.88","248","0","7/11/2018 19:43:09","4362342"
"185","55.92","45","0","7/10/2018 03:43:04","4616267"
"149","0.00","0","-","7/29/2018 11:18:09","4616339"
"416","54.05","86","0","7/31/2018 10:48:03","4763651"
"424","25.47","207","0","7/25/2018 16:13:10","4616300"
"155","49.08","144","0","7/23/2018 00:38:09","4616232"
"263","45.36","47","0","7/21/2018 17:53:03","4763657"
"208","53.43","204","0","7/22/2018 19:08:10","4616350"
"124","33.55","193","0","7/20/2018 08:38:02","4456501"
"413","47.22","45","0","7/7/2018 09:03:03","4616219"
"364","0.00","0","-","7/12/2018 02:43:05","4456511"
"364","33.55","158","0","7/4/2018 14:13:02","4456511"
"311","52.81","94","0","7/25/2018 00:33:03","4362342"
"351","0.00","0","-","7/30/2018 20:43:26","4616210"
"208","21.12","511","0","7/6/2018 08:53:11","4616350"
"448","42.87","458","0","7/7/2018 13:13:03","4620343"
"155","28.58","247","0","7/15/2018 16:58:09","4616232"
"394","25.47","283","0","7/3/2018 21:12:19","4616225"
"406","51.57","133","0","7/31/2018 14:58:02","4456506"
"319","55.92","172","0","7/23/2018 04:13:08","4362251"
"191","30.44","141","0","7/25/2018 06:33:06","4620331"
"298","0.00","0","-","7/30/2018 17:28:03","4456498"
"202","31.68","69","0","7/6/2018 13:08:04","4456483"
"427","8.69","1003","0","7/9/2018 15:33:03","4616259"
"223","27.96","93","0","7/10/2018 03:58:04","4616341"
"416","55.92","83","0","7/31/2018 07:13:15","4763651"
"385","14.91","95","0","7/21/2018 10:18:03","4616208"
"399","18.64","129","0","7/8/2018 19:03:04","4456452"
"412","49.70","43","0","7/8/2018 01:23:04","4616218"
"382","0.00","0","-","7/15/2018 21:08:26","4616216"
"1","21.12","254","0","7/23/2018 04:23:03","4616337"
"445","21.12","269","-","7/12/2018 03:08:03","4456494"
"330","33.55","147","0","7/14/2018 13:18:03","4329507"
"106","8.07","281","0","7/26/2018 13:33:10","4616323"
"191","1.86","2014","0","7/2/2018 15:08:03","4620331"
"195","18.01","452","0","7/14/2018 01:28:04","4620310"
"385","22.36","63","0","7/6/2018 12:07:04","4616208"
"399","27.96","86","0","7/28/2018 17:08:03","4456452"
"190","6.83","588","0","7/27/2018 14:08:03","4620332"
"448","41.01","479","0","7/14/2018 18:03:03","4620343"
"364","17.39","301","0","7/20/2018 16:23:02","4456511"
"2","19.26","169","-","7/18/2018 04:03:11","4616325"
"172","50.33","84","0","7/11/2018 03:33:04","4616310"
"205","60.27","268","-","7/24/2018 02:23:09","4362247"
"445","14.29","391","0","7/12/2018 10:53:03","4456494"
"378","65.86","40","0","7/4/2018 05:58:10","4616197"
"145","21.74","118","0","7/10/2018 11:58:11","4616342"
"385","49.08","29","0","7/28/2018 21:43:19","4616208"
"154","0.00","0","-","7/29/2018 07:28:09","4616229"
"217","13.04","780","0","7/13/2018 18:33:11","4616328"
"399","42.25","57","0","7/21/2018 06:23:04","4456452"
"145","17.39","148","0","7/19/2018 17:23:09","4616342"
"207","59.03","128","0","7/14/2018 03:53:10","4616352"
"427","43.49","204","0","7/4/2018 17:08:03","4616259"
"171","22.36","546","0","7/26/2018 02:23:04","4616357"
"422","32.93","272","0","7/24/2018 14:23:03","4616298"
"149","0.00","0","-","7/19/2018 22:18:10","4616339"
"388","66.48","43","0","7/2/2018 05:33:11","4616211"
"441","36.66","213","0","7/4/2018 14:03:03","4616201"
"324","1.86","2673","-","7/23/2018 16:33:08","4329473"
"430","58.40","135","0","7/12/2018 16:23:04","4616213"
"199","58.40","187","-","7/28/2018 05:13:18","4616351"
"169","47.84","191","0","7/8/2018 10:43:03","4616355"
"129","49.70","94","0","7/19/2018 10:38:10","4616246"
"212","29.82","366","0","7/13/2018 06:43:18","4362244"
"405","30.44","87","0","7/1/2018 10:28:05","4362314"
"262","0.00","0","-","7/23/2018 23:33:17","4616319"
"319","54.05","177","0","7/19/2018 04:18:06","4362251"
"331","32.31","241","0","7/19/2018 18:18:10","4616353"
"424","52.19","102","0","7/7/2018 13:38:10","4616300"
"388","62.13","46","0","7/21/2018 05:33:03","4616211"
"344","40.38","110","0","7/1/2018 06:23:03","4620330"
"190","53.43","80","0","7/9/2018 04:58:03","4620332"
"190","20.50","206","0","7/1/2018 22:28:05","4620332"
"410","47.84","97","0","7/16/2018 08:13:04","4763656"
"377","23.61","164","0","7/19/2018 07:53:03","4616195"
"394","6.83","1019","0","7/16/2018 02:33:09","4616225"
"369","0.00","0","-","7/9/2018 10:08:12","4616282"
"159","0.00","0","-","7/15/2018 13:48:09","4616252"
"184","52.19","48","0","7/20/2018 06:43:03","4616253"
"381","40.38","39","0","7/11/2018 09:33:04","4616194"
"424","52.19","101","0","7/22/2018 16:18:09","4616300"
"402","57.78","119","0","7/23/2018 05:33:05","4456505"
"384","60.89","115","0","7/31/2018 02:28:05","4616199"
"434","62.75","51","0","7/27/2018 08:38:05","4616212"
"387","51.57","113","0","7/22/2018 13:58:03","4616206"
"168","54.68","85","0","7/4/2018 07:13:03","4456496"
"191","12.42","336","0","7/22/2018 22:12:17","4620331"
"170","27.96","133","0","7/8/2018 11:24:04","4616356"
"154","0.00","0","-","7/6/2018 16:38:10","4616229"
"381","56.54","28","0","7/20/2018 03:53:04","4616194"
"338","37.90","134","0","7/3/2018 19:33:11","4616255"
"413","45.98","46","0","7/11/2018 03:58:04","4616219"
"295","56.54","78","0","7/26/2018 11:27:10","4616250"
"129","55.30","83","0","7/17/2018 02:13:10","4616246"
"410","53.43","86","0","7/23/2018 20:33:17","4763656"
"354","60.89","133","0","7/31/2018 01:53:04","4616228"
"315","60.27","82","0","7/22/2018 07:33:03","4616364"
"223","11.18","231","0","7/30/2018 16:13:10","4616341"
"390","0.00","0","-","7/8/2018 20:53:17","4616209"
"425","43.49","249","0","7/6/2018 01:53:03","4616276"
"168","24.23","191","0","7/14/2018 16:03:03","4456496"
"137","45.36","98","0","7/22/2018 13:28:09","4616260"
"145","23.61","109","0","7/6/2018 16:13:11","4616342"
"325","22.36","244","0","7/16/2018 12:18:04","4329472"
"315","33.55","147","0","7/6/2018 12:58:04","4616364"
"119","37.90","171","-","7/20/2018 05:58:02","4456502"
"169","59.03","156","0","7/19/2018 04:33:03","4616355"
"298","46.60","53","0","7/17/2018 23:33:14","4456498"
"3","13.04","477","0","7/5/2018 23:33:16","4616324"
