"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"137","50.95","82","0","1/2/2017 13:07:07","4616260"
"402","47.85","142","0","1/14/2017 00:30:52","4456505"
"148","44.74","334","0","1/10/2017 01:26:42","4616257"
"385","57.79","25","0","1/31/2017 00:01:31","4616208"
"195","44.74","185","0","1/17/2017 21:36:32","4620310"
"262","37.9","330","0","1/21/2017 18:07:07","4616319"
"315","16.16","214","0","1/9/2017 05:56:42","4616364"
"440","54.06","146","0","1/7/2017 05:36:50","4329483"
"313","31.69","401","0","1/9/2017 19:58:43","4616365"
"412","49.09","44","0","1/10/2017 01:31:42","4616218"
"208","57.79","189","0","1/28/2017 21:11:32","4616350"
"155","42.25","170","0","1/3/2017 05:01:07","4616232"
"159","49.71","110","0","1/12/2017 02:26:43","4616252"
"364","4.97","580","0","1/10/2017 03:26:07","4456511"
"3","21.13","294","0","1/5/2017 01:21:47","4616324"
"375","37.9","150","0","1/7/2017 19:08:40","4616193"
"157","4.97","2940","0","1/28/2017 23:46:31","4616271"
"191","52.82","84","0","1/1/2017 19:31:55","4620331"
"350","29.2","248","0","1/7/2017 19:08:40","4616196"
"318","52.2","75","0","1/16/2017 23:31:54","4362249"
"2","21.13","153","0","1/15/2017 18:41:47","4616325"
"184","55.3","43","0","1/15/2017 22:26:47","4616253"
"394","44.12","166","0","1/15/2017 22:11:47","4616225"
"217","14.29","734","0","1/25/2017 23:12:29","4616328"
"165","34.8","81","0","1/23/2017 08:17:08","4616305"
"142","52.82","141","0","1/16/2017 11:22:03","4616261"
"142","52.82","141","0","1/19/2017 15:32:06","4616261"
"171","55.92","218","0","1/31/2017 04:06:33","4616357"
"295","54.06","69","0","1/6/2017 04:01:47","4616250"
"338","55.3","92","0","1/7/2017 04:16:40","4616255"
"338","16.16","321","0","1/11/2017 07:36:42","4616255"
"411","45.98","101","0","1/25/2017 21:31:58","4763652"
"378","37.9","66","0","1/7/2017 19:08:40","4616197"
"330","39.15","129","0","1/6/2017 00:44:54","4329507"
"351","14.91","279","0","1/18/2017 07:02:04","4616210"
"213","34.8","67","0","1/11/2017 09:22:09","4456450"
"164","41.01","113","0","1/24/2017 15:26:58","4456497"
