"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"427","27.34","322","0","5/7/2019 11:37:14","4616259"
"402","50.33","137","0","5/19/2019 12:38:03","4456505"
"171","13.67","895","0","5/11/2019 21:26:04","4616357"
"141","19.88","360","0","5/10/2019 18:24:05","4456478"
"425","32.93","326","0","5/11/2019 22:57:04","4616276"
"324","13.67","400","0","5/4/2019 18:48:04","4329473"
"417","44.11","105","0","5/17/2019 13:24:03","4763649"
"430","38.52","205","0","5/31/2019 15:18:04","4616213"
"184","37.90","67","0","5/4/2019 17:44:04","4616253"
"377","50.95","76","0","5/3/2019 16:23:14","4616195"
"223","3.72","617","0","5/8/2019 17:33:04","4616341"
"3","19.26","327","0","5/6/2019 00:53:04","4616324"
"217","17.39","586","0","5/25/2019 18:22:12","4616328"
"212","52.19","208","0","5/19/2019 23:08:06","4362244"
"150","0.00","0","-","5/27/2019 06:09:11","4616340"
"167","47.22","135","0","5/24/2019 12:58:11","4616312"
"259","22.36","179","0","5/12/2019 10:38:12","4616223"
"221","38.52","265","0","5/2/2019 09:49:04","4616333"
"311","34.17","145","0","5/26/2019 13:33:05","4362342"
"331","35.41","222","0","5/20/2019 12:59:03","4616353"
"430","57.16","137","0","5/24/2019 13:24:04","4616213"
"350","0.00","0","-","5/4/2019 08:19:14","4616196"
"425","41.01","264","0","5/20/2019 08:09:04","4616276"
"145","26.71","97","0","5/3/2019 11:52:03","4616342"
"394","25.47","287","0","5/18/2019 16:28:05","4616225"
"426","56.54","122","0","5/3/2019 04:48:04","4616272"
"394","25.47","281","0","5/14/2019 18:18:05","4616225"
"1","17.39","308","0","5/15/2019 18:13:13","4616337"
"150","0.00","0","-","5/4/2019 10:14:12","4616340"
"190","28.58","148","0","5/14/2019 12:29:04","4620332"
"212","54.05","201","0","5/8/2019 03:03:06","4362244"
"413","47.22","45","0","5/31/2019 23:19:04","4616219"
"382","0.00","0","-","5/2/2019 20:39:14","4616216"
"106","13.67","165","0","5/21/2019 12:03:04","4616323"
"380","11.18","203","0","5/20/2019 07:14:03","4763648"
"388","52.81","54","0","5/28/2019 13:14:03","4616211"
"345","27.96","155","0","5/16/2019 02:33:08","4620314"
"331","38.52","202","0","5/3/2019 23:03:04","4616353"
"3","8.07","782","0","5/11/2019 19:23:04","4616324"
"430","54.68","143","0","5/17/2019 17:53:04","4616213"
"324","1.86","2793","-","5/10/2019 17:12:09","4329473"
"376","55.30","99","0","5/13/2019 02:14:04","4616192"
"431","2.48","1689","0","5/17/2019 12:53:15","4616214"
"178","45.36","182","0","5/18/2019 23:59:05","4616297"
"190","47.22","90","0","5/27/2019 00:58:03","4620332"
"2","9.32","354","0","5/2/2019 22:53:05","4616325"
"4","0.00","0","-","5/23/2019 22:07:11","4616338"
"344","13.04","334","0","5/28/2019 16:38:08","4620330"
"430","43.49","180","0","5/11/2019 18:18:04","4616213"
"412","36.66","58","0","5/5/2019 19:47:04","4616218"
"439","47.84","59","0","5/26/2019 18:24:04","4616200"
"222","12.42","543","0","5/7/2019 01:53:12","4616332"
"448","0.00","0","-","5/11/2019 14:13:08","4620343"
"441","59.03","132","0","5/26/2019 11:24:04","4616201"
"330","41.63","120","0","5/11/2019 03:18:03","4329507"
"375","22.99","283","0","5/16/2019 23:38:13","4616193"
"439","52.81","54","0","5/1/2019 12:43:04","4616200"
"377","45.36","86","0","5/8/2019 14:18:13","4616195"
"264","46.60","46","0","5/19/2019 09:17:03","4763655"
"263","44.11","48","0","5/21/2019 07:38:03","4763657"
"417","52.19","89","0","5/15/2019 00:04:04","4763649"
"213","35.41","67","0","5/1/2019 19:38:05","4456450"
"311","55.92","90","0","5/7/2019 06:33:06","4362342"
"434","60.89","52","0","5/8/2019 11:43:03","4616212"
"380","42.25","55","0","5/22/2019 19:14:04","4763648"
"223","35.41","75","0","5/6/2019 05:58:04","4616341"
"380","12.42","186","0","5/14/2019 07:24:03","4763648"
"369","0.00","0","-","5/26/2019 09:38:10","4616282"
"119","38.52","168","0","5/3/2019 06:13:03","4456502"
"398","8.07","882","0","5/4/2019 17:09:04","4456481"
"150","0.00","0","-","5/28/2019 23:59:11","4616340"
"375","50.33","131","0","5/1/2019 20:43:04","4616193"
"325","37.90","145","0","5/27/2019 06:27:03","4329472"
"171","8.69","1324","0","5/3/2019 19:38:04","4616357"
"450","31.06","630","-","5/7/2019 16:13:04","4616346"
"376","54.05","103","0","5/9/2019 00:59:04","4616192"
"165","50.33","49","0","5/11/2019 15:38:04","4616305"
"347","27.34","262","0","5/28/2019 00:24:05","4456477"
"383","0.00","0","-","5/8/2019 21:11:14","4616217"
"206","48.46","242","0","5/3/2019 01:29:05","4362252"
"369","0.00","0","-","5/12/2019 18:33:13","4616282"
"137","54.05","83","0","5/28/2019 22:17:04","4616260"
"332","41.01","223","0","5/9/2019 18:13:04","4616354"
"186","11.18","727","-","5/7/2019 05:23:03","4620315"
"378","24.23","109","0","5/2/2019 16:54:04","4616197"
"369","0.00","0","-","5/9/2019 21:12:14","4616282"
"345","19.88","215","0","5/8/2019 07:23:08","4620314"
"329","0.00","0","-","5/26/2019 10:08:03","4329508"
"384","55.92","124","0","5/10/2019 23:14:13","4616199"
"347","16.77","423","0","5/15/2019 17:03:05","4456477"
"422","12.42","698","0","5/24/2019 07:39:12","4616298"
"431","59.65","84","0","5/6/2019 13:53:04","4616214"
"439","56.54","50","0","5/7/2019 06:38:04","4616200"
"425","29.82","360","0","5/14/2019 06:34:04","4616276"
"106","16.77","135","0","5/30/2019 02:43:04","4616323"
"427","37.90","235","0","5/30/2019 12:23:12","4616259"
"416","50.33","92","0","5/17/2019 12:29:03","4763651"
"165","37.28","67","0","5/7/2019 08:17:04","4616305"
"405","52.19","51","0","5/20/2019 13:28:06","4362314"
"3","21.74","292","0","5/2/2019 04:39:04","4616324"
"222","41.01","166","0","5/16/2019 17:29:04","4616332"
"171","31.06","390","0","5/25/2019 03:58:11","4616357"
"331","32.93","238","0","5/13/2019 11:58:03","4616353"
"178","56.54","146","0","5/26/2019 08:09:04","4616297"
"398","8.07","914","0","5/2/2019 23:04:05","4456481"
"190","51.57","83","0","5/15/2019 05:13:03","4620332"
"206","26.71","438","0","5/18/2019 14:33:06","4362252"
"141","26.09","274","0","5/12/2019 19:28:05","4456478"
"2","27.96","116","0","5/25/2019 06:02:11","4616325"
"178","54.05","153","0","5/13/2019 07:08:04","4616297"
"331","26.71","291","0","5/25/2019 22:37:04","4616353"
"351","0.00","0","-","5/1/2019 10:42:13","4616210"
"259","26.09","155","0","5/21/2019 23:03:13","4616223"
"441","67.10","117","0","5/11/2019 14:03:03","4616201"
"410","47.84","96","0","5/14/2019 15:44:02","4763656"
"167","52.19","122","0","5/10/2019 05:29:04","4616312"
"190","7.45","557","0","5/23/2019 16:53:03","4620332"
"383","0.00","0","-","5/20/2019 19:59:13","4616217"
"330","15.53","323","0","5/12/2019 12:28:04","4329507"
"425","34.79","309","0","5/4/2019 08:04:04","4616276"
"354","57.78","141","0","5/31/2019 06:12:13","4616228"
"390","56.54","69","0","5/29/2019 19:58:04","4616209"
"387","16.15","365","0","5/1/2019 17:38:05","4616206"
"204","25.47","451","0","5/13/2019 08:47:14","4616320"
"383","0.00","0","-","5/8/2019 13:18:13","4616217"
"221","42.25","242","0","5/2/2019 12:24:03","4616333"
"402","54.05","126","0","5/7/2019 18:13:03","4456505"
"412","21.12","99","0","5/10/2019 08:23:04","4616218"
"338","12.42","411","0","5/3/2019 18:38:04","4616255"
"184","47.22","53","0","5/12/2019 21:12:05","4616253"
"426","24.23","279","0","5/6/2019 07:13:04","4616272"
"184","57.78","43","0","5/22/2019 03:24:05","4616253"
"184","56.54","45","0","5/21/2019 03:44:04","4616253"
