"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"215","44.12","155","0","11/1/2016 22:21:31","4616329"
"172","1.24","2844","0","11/2/2016 11:38:30","4616310"
"4","16.78","193","0","11/4/2016 05:01:31","4616338"
"311","6.21","514","0","11/9/2016 08:01:04","4362342"
"298","41.01","65","0","11/21/2016 19:30:20","4456498"
"167","55.92","118","0","11/25/2016 22:01:12","4616312"
"145","31.07","84","0","11/26/2016 13:36:12","4616342"
"426","62.76","110","0","11/8/2016 23:51:37","4616272"
"350","1.86","7693","0","11/7/2016 11:25:35","4616196"
"410","49.09","80","0","11/27/2016 00:11:20","4763656"
"410","50.95","77","0","11/25/2016 03:01:20","4763656"
"169","62.14","149","0","11/7/2016 02:06:36","4616355"
"126","59.03","127","0","11/20/2016 11:46:21","4616247"
"365","19.88","202","0","11/20/2016 09:45:19","4456510"
"298","41.01","65","0","11/21/2016 19:30:20","4456498"
"126","57.17","132","0","11/21/2016 01:31:21","4616247"
"261","54.06","79","0","11/10/2016 01:15:38","4616226"
"140","42.25","73","0","11/7/2016 05:14:39","4456479"
"258","55.92","77","0","11/15/2016 23:46:16","4616220"
"325","8.08","634","0","11/2/2016 10:35:58","4329472"
"110","8.08","1013","0","11/2/2016 12:30:30","4616281"
"195","27.96","290","0","11/2/2016 10:35:58","4620310"
"451","31.69","291","0","11/3/2016 08:46:00","4456500"
"331","54.06","145","0","11/23/2016 10:51:09","4616353"
"344","11.81","371","0","11/2/2016 10:32:58","4620330"
"298","31.07","101","0","11/5/2016 23:22:34","4456498"
"347","42.25","170","0","11/16/2016 23:56:44","4456477"
"106","21.75","104","0","11/11/2016 07:01:12","4616323"
"204","27.96","379","0","11/8/2016 14:31:36","4616320"
"3","14.29","437","0","11/7/2016 10:05:35","4616324"
"412","54.06","41","0","11/5/2016 23:22:33","4616218"
"390","36.04","61","0","11/30/2016 18:51:16","4616209"
"332","59.03","156","0","11/11/2016 01:27:12","4616354"
"385","19.88","71","0","11/1/2016 17:51:29","4616208"
"390","62.14","58","0","11/16/2016 00:31:17","4616209"
"191","8.08","584","0","11/2/2016 10:32:58","4620331"
"171","8.08","1496","0","11/18/2016 07:21:20","4616357"
"150","16.78","554","0","11/11/2016 07:11:11","4616340"
"126","55.3","135","0","11/26/2016 23:11:13","4616247"
"170","49.09","76","0","11/2/2016 17:26:31","4616356"
"311","3.73","99","0","11/17/2016 05:50:51","4362342"
"207","47.85","156","0","11/13/2016 19:17:14","4616352"
"119","26.72","241","0","11/11/2016 12:40:50","4456502"
"295","57.17","65","0","11/18/2016 05:27:19","4616250"
"365","24.23","173","0","11/27/2016 12:31:21","4456510"
"434","8.08","364","0","11/2/2016 12:30:30","4616212"
"425","50.95","213","0","11/26/2016 23:41:12","4616276"
"350","1.86","7693","0","11/7/2016 11:25:35","4616196"
"153","16.16","427","0","11/29/2016 20:51:14","4616235"
"263","49.71","46","0","11/13/2016 22:31:50","4763657"
"365","36.04","115","0","11/24/2016 06:21:18","4456510"
"350","1.86","7693","0","11/7/2016 11:25:35","4616196"
"160","54.06","103","0","11/28/2016 01:56:14","4616266"
"345","9.94","428","0","11/2/2016 10:35:58","4620314"
"383","11.81","589","0","11/1/2016 22:43:29","4616217"
"169","45.98","198","0","11/24/2016 18:51:10","4616355"
"423","3.73","1207","0","11/20/2016 01:01:21","4616299"
"380","6.84","85","0","11/30/2016 07:41:20","4763648"
"435","50.95","112","0","11/1/2016 18:31:28","4616198"
"430","8.08","942","0","11/2/2016 12:30:30","4616213"
"377","16.16","248","0","11/28/2016 08:46:13","4616195"
"2","24.23","134","0","11/8/2016 13:53:36","4616325"
"423","8.08","422","0","11/4/2016 12:26:31","4616299"
"330","18.02","248","0","11/2/2016 10:35:58","4329507"
"351","1.86","1142","0","11/7/2016 11:50:35","4616210"
"202","57.79","37","0","11/10/2016 12:19:50","4456483"
"387","47.85","111","0","11/30/2016 08:01:15","4616206"
