,Speed,TravelTime,DataAsOf,linkId
741872,39.78125,53,1/24/2017 02:11:08,4616219
202390,24.234375,313,4/5/2017 01:33:36,4616215
892672,0.0,0,11/24/2017 00:33:19,4616232
155092,42.875,103,7/1/2017 16:15:31,4763648
83224,34.1875,130,5/5/2017 20:26:50,4620330
362672,61.5,41,9/10/2017 08:03:02,4616253
170808,36.03125,130,1/6/2017 06:20:53,4763656
759155,0.0,0,11/20/2017 14:03:32,4616200
759287,8.078125,509,4/28/2017 11:47:49,4620332
837339,1.240234375,6703,11/22/2017 14:23:16,4620315
38512,55.3125,86,1/2/2017 07:11:56,4620332
921410,41.0,237,2/28/2017 16:16:30,4616320
412164,4.96875,1466,2/13/2017 18:22:21,4620315
391491,59.65625,155,9/11/2017 01:47:04,4616354
410965,16.78125,577,5/15/2017 14:45:16,4616328
774263,0.0,0,11/20/2017 23:23:18,4616298
86448,52.1875,151,5/5/2017 20:25:52,4616353
998387,2.48046875,2475,11/26/2017 17:58:19,4616329
51187,26.703125,198,10/2/2017 07:32:54,4616300
739705,0.0,0,8/24/2017 12:33:05,4456496
335056,47.84375,97,12/9/2017 14:57:33,4763656
507809,59.03125,69,2/14/2017 11:33:38,4616250
1202632,55.90625,195,10/31/2017 22:53:20,4616351
156601,54.0625,79,5/8/2017 16:55:59,4616220
347019,62.125,266,8/13/2017 13:47:05,4362250
352431,42.25,197,12/10/2017 01:42:14,4616297
49587,0.0,0,12/2/2017 06:37:20,4616266
279612,4.96875,821,7/7/2017 12:45:04,4620314
309408,57.78125,53,1/10/2017 05:07:08,4456498
142960,37.90625,144,5/5/2017 20:26:49,4329508
913357,14.2890625,483,6/30/2017 14:51:32,4456505
250757,42.25,106,6/9/2017 01:18:02,4620330
1107650,37.28125,124,7/27/2017 22:48:09,4456497
625376,41.0,283,8/21/2017 12:50:11,4616320
1156636,6.828125,1767,12/31/2017 00:42:12,4616319
1303,0.0,0,11/1/2017 01:43:16,4763648
669071,0.0,0,11/18/2017 06:28:27,4616217
145653,32.9375,138,5/8/2017 09:20:57,4456496
492833,46.59375,54,11/13/2017 17:33:17,4456498
557662,42.25,172,2/16/2017 20:48:56,4456477
196487,24.234375,274,6/29/2017 17:31:51,4616297
783328,63.375,116,9/21/2017 05:03:14,4620298
1087893,57.15625,288,11/29/2017 01:17:11,4362250
1029595,13.671875,186,9/27/2017 19:07:28,4616342
281946,29.203125,248,1/7/2017 19:08:40,4616196
426936,14.2890625,453,5/15/2017 14:45:16,4616324
144341,29.203125,189,12/4/2017 17:07:28,4616239
590044,29.828125,374,1/19/2017 09:26:06,4616353
1129037,14.2890625,513,7/27/2017 22:47:48,4616339
354746,36.03125,114,2/8/2017 18:36:19,4616210
597082,55.90625,90,7/18/2017 02:46:40,4362342
106204,54.0625,234,4/5/2017 01:33:36,4616319
743123,42.875,130,7/20/2017 11:50:37,4763649
137802,60.875,128,6/3/2017 05:59:00,4616353
510031,3.73046875,1759,6/16/2017 10:47:05,4620315
233835,52.1875,176,3/7/2017 08:05:32,4616354
31605,37.28125,64,1/2/2017 01:55:28,4456450
920161,39.15625,37,2/28/2017 15:21:29,4616211
441114,0.0,0,12/12/2017 08:27:34,4616223
449031,3.099609375,779,9/12/2017 13:17:04,4456452
624345,44.125,183,7/18/2017 02:46:21,4456476
28140,29.828125,154,8/3/2017 18:18:30,4456497
173264,1.240234375,2601,8/3/2017 18:18:26,4620330
173442,52.1875,381,2/6/2017 07:16:02,4620343
108213,55.3125,161,4/5/2017 01:33:36,4616298
700243,52.8125,140,7/20/2017 11:49:44,4616261
455364,0.0,0,8/16/2017 14:57:11,4616209
1013355,46.59375,424,10/27/2017 01:58:13,4616346
450288,18.015625,221,8/16/2017 11:52:12,4616229
143230,21.125,158,1/5/2017 10:35:47,4616325
665725,50.9375,105,9/18/2017 04:28:13,4616241
646702,47.84375,17,7/19/2017 13:06:47,4616208
139489,0.0,0,11/4/2017 14:57:25,4616212
386164,34.8125,165,7/7/2017 22:02:25,4616206
222370,42.25,182,12/6/2017 17:22:23,4616281
233780,45.96875,150,6/8/2017 16:05:05,4616332
108264,31.6875,95,5/5/2017 20:24:56,4456479
405815,0.0,0,11/11/2017 11:48:10,4616346
485287,6.2109375,743,2/15/2017 22:40:57,4456496
821028,11.8125,631,5/26/2017 10:15:35,4456476
925814,52.8125,41,7/25/2017 22:11:46,4616218
576460,18.015625,345,3/19/2017 13:21:57,4616324
266515,12.421875,972,10/7/2017 20:43:18,4616357
448972,0.0,0,8/16/2017 11:02:11,4616319
724795,49.71875,107,5/24/2017 15:30:12,4616192
510878,21.125,216,1/4/2017 03:30:51,4456502
1003439,55.3125,78,1/31/2017 12:01:32,4616220
316543,44.75,95,2/10/2017 21:31:35,4616309
400971,27.953125,404,5/15/2017 14:45:16,4616318
457097,55.90625,89,5/17/2017 11:41:02,4362342
840634,37.90625,169,2/26/2017 07:38:26,4456502
129035,34.15625,146,11/4/2017 08:32:31,4616364
772110,41.0,73,4/28/2017 21:01:43,4616209
2032,41.0,197,2/1/2017 01:31:29,4456476
631832,16.78125,252,2/16/2017 20:48:47,4620330
261896,41.0,76,7/1/2017 16:16:20,4616209
596420,49.71875,111,3/20/2017 03:46:58,4616252
798326,60.28125,59,3/26/2017 07:46:53,4616204
671357,42.25,101,3/21/2017 21:41:49,4616309
919227,26.71875,172,6/30/2017 19:01:33,4763651
46057,44.125,158,3/21/2014 15:24:27,4616228
199643,0.0,0,10/6/2017 06:23:28,4616210
178912,31.0625,96,4/5/2017 01:33:47,4456479
1085233,61.5,64,12/29/2017 04:36:19,4616195
902913,41.0,183,5/29/2017 11:52:15,4616247
553975,45.96875,99,1/18/2017 10:12:19,4763651
218319,0.0,0,9/6/2017 17:38:10,4616202
289113,56.53125,44,8/12/2017 02:03:03,4616253
576900,57.15625,39,1/18/2017 23:47:04,4616253
349031,18.015625,240,5/12/2017 18:19:02,4616214
278197,19.265625,259,5/12/2017 09:02:02,4616255
681364,3.109375,592,1/22/2017 09:35:06,4616211
127489,8.703125,251,8/3/2017 18:18:10,4616323
343941,55.3125,147,10/9/2017 20:28:29,4616228
15352,7.44921875,700,11/1/2017 10:22:21,4329508
905462,0.0,0,8/28/2017 18:48:13,4616195
981473,31.6875,166,8/30/2017 17:43:11,4616300
88867,18.640625,197,11/3/2017 07:47:19,4616356
856689,14.2890625,669,5/26/2017 10:15:15,4616340
504153,51.5625,96,12/13/2017 23:27:12,4616364
579643,4.96875,1599,2/16/2017 20:47:46,4329483
24523,57.78125,284,11/1/2017 16:03:16,4362250
171961,3.109375,2678,1/6/2017 07:11:59,4329483
456623,52.8125,141,10/12/2017 18:13:28,4616261
465709,42.875,108,8/16/2017 21:23:17,4456497
442103,5.58984375,415,12/12/2017 09:02:31,4763650
140740,55.90625,59,2/5/2017 07:36:17,4616209
1132799,0.0,0,12/30/2017 10:02:01,4616281
18417,37.90625,40,6/1/2017 18:30:21,4456483
361757,49.09375,168,2/12/2017 06:16:19,4620310
74125,0.0,0,10/2/2017 21:43:25,4616204
544945,22.984375,466,6/19/2017 13:57:47,4616276
41780,14.2890625,664,5/5/2017 03:31:50,4616340
165179,31.0625,96,4/5/2017 01:33:47,4456479
42824,34.8125,112,7/1/2017 16:15:31,4763656
660411,18.015625,97,7/19/2017 20:36:47,4616323
268789,14.90625,321,3/7/2017 08:05:31,4616239
1016478,57.15625,81,8/31/2017 15:24:02,4616246
117179,6.83984375,545,3/3/2017 12:48:41,4620331
164643,62.125,41,2/6/2017 00:56:18,4616253
197799,31.0625,57,3/7/2017 08:05:31,4616211
657792,56.53125,195,12/17/2017 22:16:16,4616350
614125,54.0625,166,7/18/2017 02:45:46,4616298
823668,55.90625,136,10/22/2017 04:58:14,4616352
816256,56.53125,132,11/22/2017 01:23:21,4616261
210614,44.125,170,12/6/2017 10:07:35,4616261
742448,23.609375,303,12/20/2017 07:21:20,4456477
735409,44.125,119,3/24/2017 10:36:51,4616320
352148,55.3125,78,9/10/2017 01:32:04,4616309
161113,49.71875,395,2/5/2017 22:21:18,4616346
607981,26.703125,265,8/21/2017 03:13:10,4616232
21920,29.203125,511,2/1/2017 17:06:16,4616257
855860,0.0,0,9/23/2017 01:48:09,4763648
147796,54.0625,169,3/5/2017 23:26:02,4362251
639253,0.0,0,9/17/2017 12:33:10,4616211
238139,1.8603515625,881,5/8/2017 22:35:00,4616211
524027,26.71875,97,1/17/2017 12:17:05,4616342
523436,24.234375,124,8/18/2017 12:27:04,4456479
768159,0.0,0,9/20/2017 19:38:25,4616201
215673,52.8125,107,4/5/2017 01:33:36,4616206
809879,42.875,96,5/26/2017 10:15:36,4763656
173420,62.125,80,5/9/2017 04:26:01,4616364
932869,52.8125,145,11/25/2017 01:33:13,4616281
127957,3.109375,1546,8/3/2017 18:18:09,4616232
349667,1.240234375,10331,4/5/2017 01:33:36,4616257
149704,60.875,128,6/3/2017 05:59:00,4616353
384889,3.73046875,1483,2/12/2017 22:31:37,4616235
1009935,0.0,0,10/26/2017 23:53:25,4616282
869259,52.1875,82,7/20/2017 11:49:44,4616226
741266,47.21875,117,1/24/2017 02:11:08,4616252
534189,45.96875,46,11/14/2017 19:03:29,4616204
536238,45.96875,198,7/14/2017 22:13:46,4616354
3930,22.984375,235,5/3/2017 21:44:45,4329472
579013,42.25,51,4/22/2017 10:18:51,4763657
240004,49.71875,164,1/8/2017 06:21:41,4616297
398777,50.34375,106,9/11/2017 06:17:24,4616299
571560,31.0625,138,4/22/2017 10:18:25,4616310
882293,6.2109375,1373,3/28/2017 10:51:46,4329483
207473,32.9375,91,1/7/2017 08:16:08,4456479
772658,1.240234375,5650,3/25/2017 13:22:33,4456516
131088,36.03125,155,1/5/2017 01:44:59,4329472
721292,0.0,0,10/19/2017 13:43:23,4616211
463921,48.46875,89,12/12/2017 22:32:21,4620332
682724,21.125,453,2/13/2017 05:39:36,4616365
918775,27.953125,100,12/8/2015 15:24:35,4616345
272625,18.015625,393,5/25/2017 09:59:13,4616197
1111951,43.5,190,11/29/2017 16:07:16,4616196
475909,29.828125,486,5/18/2017 00:31:20,4620343
260603,0.0,0,12/7/2017 16:57:29,4616223
460510,1.8603515625,858,4/4/2017 22:21:36,4616211
266283,21.734375,575,10/7/2017 20:33:24,4616318
632014,54.0625,79,4/24/2017 16:11:26,4616220
210880,36.03125,153,6/7/2017 23:20:05,4616299
741384,0.0,0,11/20/2017 03:13:14,4456511
342279,31.0625,86,1/11/2017 03:01:43,4616341
317596,44.75,90,7/7/2017 21:26:56,4763656
369087,49.09375,223,6/14/2017 04:26:43,4616350
145649,42.875,134,8/3/2017 18:18:11,4616352
1123917,57.15625,192,11/29/2017 23:32:19,4616350
884318,44.125,60,7/20/2017 11:50:37,4763648
694302,55.3125,124,10/18/2017 20:58:20,4456505
112309,55.90625,149,4/5/2017 01:33:36,4616205
443567,0.0,0,9/12/2017 09:57:16,4616192
433632,47.21875,168,4/5/2017 01:33:36,4616341
203746,6.83984375,684,6/7/2017 18:45:04,4616282
246734,52.1875,209,1/8/2017 10:51:42,4616276
992507,6.2109375,524,9/23/2017 10:36:03,4616338
669000,42.25,172,1/22/2017 02:07:06,4616339
583383,13.671875,168,10/16/2017 00:27:12,4456450
683338,6.83984375,556,6/23/2017 17:04:56,4456476
885414,39.78125,188,2/25/2017 07:29:25,4456481
539169,49.09375,108,9/14/2017 22:02:24,4616299
677884,9.9375,2397,5/25/2017 09:59:13,4616196
1002153,4.96875,580,7/27/2017 15:46:49,4616299
20889,54.0625,145,5/4/2017 11:36:49,4616353
41249,50.9375,108,1/2/2017 09:17:06,4616252
909903,0.0,0,8/28/2017 21:33:25,4616210
1149771,18.015625,88,5/25/2017 09:59:13,4616194
577764,37.28125,147,11/15/2017 21:58:18,4329508
498112,21.734375,233,10/13/2017 19:48:28,4616255
395432,24.84375,110,7/7/2017 22:02:26,4616305
181335,11.1796875,755,3/6/2017 22:35:56,4620315
768236,21.75,264,5/26/2017 06:27:14,4616339
1010782,28.578125,377,8/31/2017 11:48:02,4616276
117141,0.0,0,9/4/2017 03:13:13,4362247
200669,3.109375,1817,2/6/2017 21:25:18,4616282
350027,0.0,0,8/13/2017 15:37:08,4616192
277293,26.09375,115,7/7/2017 11:31:55,4456479
178213,0.0,0,11/5/2017 14:52:21,4616216
441332,35.40625,156,10/12/2017 08:48:23,4616252
243554,49.71875,184,8/10/2017 11:21:08,4616355
289716,1.240234375,5734,3/7/2017 08:05:31,4616257
706451,0.0,0,11/19/2017 05:33:25,4616225
684945,53.4375,41,8/23/2017 02:43:09,4456483
513913,46.59375,151,12/14/2017 05:27:08,4616216
846388,8.6875,511,11/22/2017 19:57:20,4620330
162967,52.1875,75,4/5/2017 01:32:56,4362249
846290,0.0,0,10/22/2017 18:53:19,4763650
205596,62.75,62,12/6/2017 06:57:20,4616209
100876,55.3125,100,2/4/2017 02:46:16,4616266
562127,11.1796875,382,4/22/2017 10:18:38,4620331
902640,49.71875,25,5/29/2017 11:52:15,4616208
856016,49.09375,45,2/26/2017 18:25:26,4763655
145456,47.21875,53,9/4/2017 20:43:19,4616305
337656,51.5625,121,11/9/2017 17:28:20,4616203
522445,31.0625,170,7/15/2017 17:53:17,4456511
872653,35.40625,229,8/27/2017 22:33:16,4456476
534523,47.84375,156,12/14/2017 18:12:15,4616247
759599,0.0,0,12/20/2017 17:57:24,4620314
825821,57.78125,137,11/22/2017 07:13:21,4616201
167447,26.09375,282,6/6/2017 10:50:04,4620298
757961,54.0625,94,3/25/2017 02:46:51,4616255
353529,29.828125,145,7/7/2017 21:53:05,4620314
655665,0.0,0,8/22/2017 08:38:03,4620310
918138,16.78125,247,6/30/2017 18:36:21,4616310
1063491,34.15625,114,11/28/2017 10:12:20,4362249
739177,24.84375,63,2/14/2017 16:52:38,4616208
799429,60.875,125,3/26/2017 08:36:52,4616352
606908,39.15625,193,6/21/2017 02:42:34,4456481
483262,54.0625,128,4/5/2017 01:33:47,4456500
700504,0.0,0,12/19/2017 00:36:11,4329473
201210,42.875,255,8/3/2017 18:18:11,4616354
571990,52.8125,153,5/19/2017 20:39:21,4329483
974720,9.9375,896,1/30/2017 16:51:31,4616259
322136,57.15625,132,11/9/2017 07:53:21,4616215
938166,21.75,244,1/29/2017 16:17:43,4329472
647327,44.125,91,8/22/2017 03:48:11,4616223
295037,55.90625,295,5/12/2017 18:19:51,4362250
91321,52.8125,87,1/3/2017 20:39:50,4763649
146720,0.0,0,12/4/2017 18:37:43,4616225
142157,25.46875,766,10/4/2017 18:48:20,4616346
713902,52.1875,89,11/19/2017 10:13:17,4456496
804738,0.0,0,8/26/2017 04:38:11,4616213
590946,44.125,155,11/16/2017 06:08:20,4616332
527701,0.0,0,12/14/2017 13:57:09,4616282
586799,8.703125,866,12/8/2015 15:24:35,4616335
941440,42.875,99,3/28/2017 10:52:54,4616226
875577,57.78125,76,9/23/2017 10:36:10,4616260
133310,31.6875,116,8/3/2017 18:18:11,4616356
60915,49.09375,94,3/3/2017 00:51:55,4763649
508166,0.0,0,8/17/2017 23:33:22,4616202
362054,45.96875,431,2/12/2017 06:27:20,4620343
955736,42.875,215,11/25/2017 15:38:19,4616354
877509,39.78125,54,6/29/2017 13:21:31,4763655
1059012,20.5,160,11/28/2017 07:27:37,4616325
169128,21.734375,250,9/5/2017 11:18:02,4329473
290219,49.09375,88,6/9/2017 01:17:06,4616223
393538,47.21875,146,4/5/2017 01:33:36,4616329
920976,0.0,0,8/29/2017 04:23:08,4329499
450137,19.265625,392,6/16/2017 11:38:44,4616247
507137,4.96875,788,2/16/2017 13:55:39,4616241
364102,36.03125,178,12/10/2017 08:57:16,4456501
478552,45.96875,201,6/16/2017 11:38:44,4616354
750922,13.046875,201,2/23/2017 16:51:26,4616341
88042,57.78125,63,6/3/2017 05:59:00,4616205
840890,49.09375,29,12/22/2017 20:12:20,4616208
93122,53.4375,180,9/3/2017 12:23:07,4362251
456189,4.96875,1352,8/16/2017 15:27:10,4616225
45350,41.0,103,8/3/2017 18:18:30,4763649
661131,54.0625,86,4/24/2017 22:26:50,4763652
929401,12.421875,333,8/29/2017 09:38:04,4616309
464246,62.125,61,4/5/2017 01:33:37,4616356
447411,41.0,99,3/14/2017 15:42:36,4763649
174991,50.9375,104,11/5/2017 13:12:21,4616300
478161,41.625,214,10/13/2017 07:28:18,4616259
64571,34.8125,234,5/5/2017 20:26:49,4620310
261117,16.78125,406,5/11/2017 07:44:01,4616232
62869,13.046875,478,5/5/2017 19:26:51,4616324
125765,18.015625,293,10/4/2017 08:38:18,4456511
884896,61.5,127,12/24/2017 00:02:14,4616201
29653,47.21875,48,4/5/2017 01:33:36,4616218
958555,54.0625,79,1/30/2017 06:01:31,4616226
183058,46.59375,114,10/5/2017 20:08:31,4616300
248846,49.71875,302,4/5/2017 01:33:36,4616271
456313,0.0,0,8/16/2017 15:33:10,4616197
241368,60.28125,78,2/8/2017 09:16:20,4616246
636508,43.5,107,10/17/2017 09:12:19,4763649
830669,50.9375,98,5/26/2017 10:15:15,4616364
74537,47.21875,35,1/3/2017 08:20:28,4456483
1097861,54.6875,137,10/29/2017 06:13:22,4616261
36856,41.0,103,8/3/2017 18:18:30,4763649
659889,44.75,224,5/22/2017 10:26:21,4616333
26040,16.15625,463,6/1/2017 18:29:59,4616355
441993,4.96875,599,6/8/2017 21:18:31,4763650
765138,41.0,42,6/23/2017 22:14:46,4616246
391413,31.0625,604,1/12/2017 13:58:26,4362250
95407,27.953125,83,8/3/2017 18:18:30,4456450
1010837,0.0,0,12/27/2017 06:36:23,4329499
847951,19.265625,202,10/22/2017 20:38:24,4362249
685124,54.0625,52,4/24/2017 22:26:50,4763648
720409,31.0625,182,3/21/2017 19:37:25,4456502
20693,57.15625,192,4/4/2017 22:51:37,4616350
746961,55.3125,83,11/20/2017 06:43:18,4763651
85751,31.6875,281,10/3/2017 04:53:14,4616259
51106,13.046875,779,12/8/2015 15:24:35,4616326
987675,54.0625,172,1/31/2017 01:31:33,4616354
681742,55.90625,25,4/24/2017 22:26:25,4616208
410474,24.84375,291,6/15/2017 10:36:44,4616215
128774,34.78125,152,12/4/2017 07:32:35,4616241
819289,0.0,0,9/22/2017 03:23:08,4329499
747929,13.046875,415,6/23/2017 22:14:56,4456511
65856,62.125,41,1/3/2017 01:50:26,4456483
558203,36.65625,249,8/19/2017 17:27:04,4616354
880290,24.234375,205,2/27/2017 11:23:38,4329507
544634,18.015625,193,3/14/2017 15:07:53,4616300
185411,28.578125,106,11/5/2017 19:22:18,4456479
256730,14.90625,683,10/7/2017 14:38:28,4616328
1060919,0.0,0,9/28/2017 14:28:16,4616266
793561,45.96875,194,8/25/2017 21:43:18,4616298
525393,44.125,299,7/15/2017 17:52:44,4616225
632754,39.78125,91,1/20/2017 16:12:06,4616239
1065354,31.0625,85,10/28/2017 10:08:20,4616341
835434,24.234375,108,1/26/2017 19:57:28,4616341
226221,42.25,88,1/7/2017 21:01:41,4616260
801917,54.0625,127,4/29/2017 03:53:42,4616272
345817,45.96875,92,1/11/2017 05:21:43,4616220
274729,29.8125,656,11/8/2017 02:28:14,4620343
620552,52.1875,82,2/16/2017 20:48:39,4616220
374361,39.125,114,8/14/2017 06:32:10,4620330
1172152,60.28125,123,10/31/2017 04:03:16,4620298
92940,39.15625,182,1/3/2017 21:55:47,4616232
153961,37.28125,174,8/3/2017 18:18:30,4456479
936787,21.75,328,3/28/2017 10:51:39,4456477
1045803,44.125,158,3/21/2014 15:24:27,4616228
431436,41.0,52,3/14/2017 15:41:54,4616219
552833,39.15625,151,3/14/2017 15:41:54,4616232
708166,49.09375,51,12/19/2017 05:21:19,4456498
723509,0.0,0,10/19/2017 15:08:15,4616356
471879,54.0625,154,12/13/2017 03:37:08,4620315
485793,24.84375,63,2/14/2017 16:52:38,4616208
626439,22.984375,284,5/19/2017 20:48:36,4456506
808481,37.90625,265,7/20/2017 11:50:37,4456496
983153,33.5625,71,9/23/2017 10:36:05,4456450
93667,11.8125,589,7/1/2017 16:15:31,4456494
960504,29.828125,89,5/31/2017 15:34:35,4763648
319820,37.28125,121,7/7/2017 22:02:26,4616252
696122,14.2890625,692,1/22/2017 20:12:08,4616340
341473,39.15625,118,7/1/2017 16:15:31,4456496
171441,0.0,0,10/5/2017 12:58:19,4763648
135514,55.3125,223,2/5/2017 03:51:18,4616357
239859,42.25,163,7/1/2017 16:15:31,4456505
656397,52.1875,75,4/5/2017 01:33:36,4616260
23711,29.203125,325,9/1/2017 17:33:05,4362251
686152,44.75,159,5/23/2017 23:17:12,4616232
997139,46.59375,56,8/31/2017 03:28:09,4616342
259796,50.34375,50,9/7/2017 16:33:03,4616253
419100,21.734375,325,10/11/2017 18:58:20,4616232
792883,26.71875,68,5/26/2017 10:15:13,4616205
538436,50.9375,176,8/19/2017 05:12:04,4616259
677531,45.375,31,12/18/2017 10:26:19,4616208
997966,8.703125,562,7/27/2017 13:36:47,4616337
17184,18.015625,87,2/1/2017 13:36:28,4763648
367379,21.125,121,11/10/2017 11:58:30,4616342
715251,52.1875,72,6/23/2017 22:14:46,4616250
55361,35.40625,184,9/2/2017 13:08:02,4456501
878014,33.5625,137,10/23/2017 14:28:15,4763651
882115,43.5,126,11/23/2017 17:58:26,4616239
189398,55.3125,71,5/9/2017 04:42:05,4362249
1084592,44.71875,153,10/28/2017 21:58:19,4616272
271632,47.84375,144,11/8/2017 00:33:11,4456505
543791,55.3125,96,11/15/2017 00:58:19,4616300
815719,41.0,96,5/26/2017 10:15:14,4616323
58817,54.6875,168,11/2/2017 13:12:16,4616354
525825,37.28125,134,3/14/2017 15:42:10,4329507
204942,45.96875,88,3/7/2017 08:05:31,4616229
110665,57.15625,75,6/3/2017 05:59:00,4616220
127478,49.6875,179,9/4/2017 09:33:02,4616259
276649,26.71875,610,5/11/2017 07:44:39,4362250
962187,55.3125,45,1/30/2017 08:26:32,4616211
350575,0.0,0,10/10/2017 00:43:19,4616210
211655,57.78125,50,4/5/2017 01:33:47,4763648
667859,0.0,13383,3/21/2017 21:41:50,4616340
441939,19.875,151,2/14/2017 16:22:10,4456479
134372,47.21875,91,8/3/2017 18:18:09,4616226
239660,49.09375,23,1/8/2017 06:06:41,4616309
874520,55.90625,197,1/27/2017 22:01:30,4616351
116019,37.28125,133,8/3/2017 18:18:30,4456500
256857,4.96875,34,2/8/2017 21:52:04,4362342
250641,37.28125,192,5/11/2017 07:44:01,4616235
117539,42.875,134,8/3/2017 18:18:11,4616352
718964,50.9375,147,2/22/2017 18:26:24,4616247
538468,11.8125,615,5/19/2017 19:15:22,4620298
511376,49.6875,218,12/14/2017 03:52:08,4616276
745200,55.90625,162,3/24/2017 17:41:51,4616281
87489,0.0,0,10/3/2017 05:58:28,4616203
661502,4.96875,488,11/18/2017 01:43:16,4456452
942903,9.9375,2397,5/25/2017 09:59:13,4616196
278641,55.90625,78,5/12/2017 09:22:02,4616214
16443,9.9375,502,6/1/2017 18:26:25,4362342
216226,24.234375,127,4/5/2017 01:33:36,4616212
320496,57.15625,162,6/9/2017 01:17:07,4616355
319958,0.0,0,9/9/2017 05:38:18,4616208
573546,38.53125,286,10/15/2017 18:22:17,4616351
407386,26.71875,265,5/15/2017 14:45:41,4456478
362151,52.1875,226,9/10/2017 07:42:17,4362252
353766,48.46875,52,12/10/2017 02:32:14,4456498
226653,0.0,0,11/6/2017 20:47:38,4616212
520055,57.15625,54,10/31/2016 11:15:35,4616200
1016739,11.8125,253,7/27/2017 22:47:48,4616338
631786,60.28125,131,3/21/2017 02:06:47,4616215
877643,17.390625,301,12/23/2017 18:57:27,4616337
396471,39.78125,124,4/5/2017 01:33:34,4329507
506582,8.078125,1000,5/18/2017 21:04:21,4620315
171489,16.765625,423,11/5/2017 10:47:16,4456478
1020911,55.90625,45,11/27/2017 07:53:20,4616253
111522,21.125,216,1/4/2017 03:30:51,4456502
311740,39.15625,185,1/10/2017 06:25:09,4456478
480841,40.375,202,12/13/2017 08:57:09,4616228
466806,39.78125,170,3/14/2017 15:41:54,4616329
236139,47.84375,44,12/7/2017 01:47:16,4616219
611923,52.1875,75,4/5/2017 01:33:36,4616260
223475,26.09375,126,1/7/2017 19:06:40,4616364
683636,52.8125,150,1/22/2017 11:52:06,4616281
697629,6.83984375,467,3/21/2017 21:41:48,4616205
229302,42.875,116,1/7/2017 23:06:40,4616309
89233,52.1875,107,8/3/2017 18:18:09,4616252
849690,21.125,355,5/26/2017 10:15:35,4456481
506034,57.78125,80,8/17/2017 22:18:16,4616246
579356,14.2890625,730,6/20/2017 15:01:47,4616276
907751,24.234375,236,1/28/2017 20:06:32,4616299
1141984,16.15625,389,12/30/2017 16:01:57,4616324
857198,11.796875,439,11/23/2017 02:38:13,4456511
1098740,46.59375,99,11/29/2017 07:56:18,4763649
512758,50.9375,108,1/17/2017 04:42:04,4616252
1176168,21.734375,329,10/31/2017 06:33:19,4616339
806470,44.75,48,1/25/2017 21:42:29,4616219
503097,46.59375,233,9/13/2017 22:47:21,4362244
386986,54.0625,153,4/5/2017 01:33:36,4616297
478799,52.1875,68,5/18/2017 02:31:17,4616250
103078,7.44921875,597,11/3/2017 16:32:14,4620330
690504,36.03125,188,3/21/2017 21:41:49,4616329
91195,1.240234375,2398,4/5/2017 01:33:47,4456511
451328,24.234375,100,6/16/2017 11:38:44,4616253
610476,0.0,0,8/21/2017 04:43:10,4616212
112104,52.8125,173,12/3/2017 21:17:20,4616355
819254,6.83984375,344,6/27/2017 17:33:50,4616341
542047,49.6875,107,10/14/2017 22:52:26,4616299
823000,47.84375,144,7/20/2017 06:44:32,4456506
688802,54.0625,137,2/21/2017 21:20:55,4620298
856852,42.25,213,6/28/2017 22:36:50,4616298
167657,0.0,0,9/5/2017 10:23:10,4616199
320067,16.15625,494,3/7/2017 08:05:31,4616213
428258,47.21875,218,6/15/2017 20:15:44,4616328
