"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"164","43.49","106","0","9/3/2017 23:23:13","4456497"
"171","27.34","443","0","9/12/2017 13:03:03","4616357"
"262","0.00","0","-","9/21/2017 22:33:24","4616319"
"380","0.00","0","-","9/12/2017 11:22:13","4763648"
"384","0.00","0","-","9/19/2017 19:43:23","4616199"
"347","47.84","151","0","9/18/2017 03:23:08","4456477"
"202","43.49","50","0","9/6/2017 16:18:04","4456483"
"3","16.15","391","0","9/10/2017 22:47:17","4616324"
"325","39.76","139","0","9/4/2017 01:08:03","4329472"
"170","59.03","64","0","9/15/2017 03:17:06","4616356"
"145","29.82","87","0","9/11/2017 09:37:16","4616342"
"137","54.05","82","0","9/6/2017 23:03:15","4616260"
"349","0.00","0","-","9/21/2017 17:13:06","4329499"
"378","0.00","0","-","9/30/2017 05:28:37","4616197"
"319","55.92","172","0","9/2/2017 08:23:22","4362251"
"1","21.12","255","0","9/4/2017 02:53:04","4616337"
"154","0.00","0","-","9/28/2017 14:38:23","4616229"
"263","34.17","62","0","9/15/2017 16:27:04","4763657"
"202","7.45","289","0","9/23/2017 10:36:05","4456483"
"170","56.54","66","0","9/9/2017 06:28:06","4616356"
"221","37.90","266","0","9/4/2017 23:53:21","4616333"
"418","0.00","0","-","9/10/2017 00:37:10","4616205"
"329","0.00","0","-","9/7/2017 08:13:08","4329508"
"261","46.60","92","0","9/22/2017 23:18:25","4616226"
"426","57.16","120","0","9/8/2017 04:23:06","4616272"
"217","26.09","386","0","9/18/2017 22:33:25","4616328"
"205","56.54","283","0","9/2/2017 12:38:15","4362247"
"129","54.68","84","0","9/23/2017 10:36:10","4616246"
"295","60.27","74","0","9/17/2017 15:43:04","4616250"
"119","16.15","389","0","9/19/2017 08:28:16","4456502"
"160","54.05","102","0","9/16/2017 08:52:05","4616266"
"199","44.11","249","0","9/16/2017 14:59:03","4616351"
"382","0.00","0","-","9/10/2017 12:42:11","4616216"
"387","0.00","0","-","9/21/2017 23:28:24","4616206"
"434","0.00","0","-","9/22/2017 10:43:12","4616212"
"380","0.00","0","-","9/23/2017 07:18:18","4763648"
"390","0.00","0","-","9/21/2017 14:08:09","4616209"
"437","0.00","0","-","9/7/2017 08:33:14","4616203"
"324","0.00","0","-","9/15/2017 16:32:03","4329473"
"329","0.00","0","-","9/9/2017 02:23:06","4329508"
"149","11.18","647","0","9/23/2017 10:36:10","4616339"
"440","0.00","0","-","9/22/2017 16:58:05","4329483"
"344","8.07","543","0","9/18/2017 17:43:03","4620330"
"448","40.38","488","0","9/14/2017 10:32:04","4620343"
"387","0.00","0","-","9/17/2017 07:33:10","4616206"
"416","0.00","0","-","9/9/2017 05:43:19","4763651"
"257","24.85","499","0","9/13/2017 17:57:12","4616318"
"168","45.98","100","0","9/14/2017 04:42:15","4456496"
"150","6.21","1418","0","9/19/2017 23:48:23","4616340"
"439","0.00","0","-","9/16/2017 03:07:16","4616200"
"437","0.00","0","-","9/23/2017 10:36:10","4616203"
"119","16.15","391","0","9/16/2017 14:58:04","4456502"
"349","0.00","0","-","9/30/2017 00:58:15","4329499"
"164","8.07","551","0","9/23/2017 10:36:03","4456497"
"261","44.11","97","0","9/1/2017 17:43:10","4616226"
"435","0.00","0","-","9/29/2017 15:37:29","4616198"
"410","49.70","93","0","9/21/2017 13:18:03","4763656"
"205","59.65","269","0","9/1/2017 04:33:05","4362247"
"350","0.00","0","-","9/8/2017 18:53:18","4616196"
"345","31.68","137","0","9/3/2017 20:18:10","4620314"
"195","27.96","293","0","9/3/2017 13:18:03","4620310"
"329","0.00","0","-","9/7/2017 07:38:04","4329508"
"178","57.16","145","0","9/4/2017 04:18:03","4616297"
"315","19.88","244","0","9/5/2017 09:23:04","4616364"
"450","0.00","0","-","9/21/2017 01:43:11","4616346"
"126","47.22","158","0","9/5/2017 20:28:21","4616247"
"387","0.00","0","-","9/2/2017 18:48:14","4616206"
"167","53.43","119","0","9/4/2017 18:08:10","4616312"
"4","8.69","376","0","9/22/2017 10:03:07","4616338"
"437","0.00","0","-","9/30/2017 12:58:42","4616203"
"413","39.76","53","0","9/4/2017 17:23:10","4616219"
"208","55.92","195","0","9/2/2017 17:08:03","4616350"
"410","51.57","90","0","9/11/2017 19:32:16","4763656"
"207","41.01","185","0","9/14/2017 15:13:02","4616352"
"2","29.82","110","0","9/16/2017 06:17:15","4616325"
"263","45.36","47","0","9/30/2017 13:02:40","4763657"
"351","0.00","0","-","9/3/2017 08:53:10","4616210"
"431","0.00","0","-","9/10/2017 20:17:28","4616214"
"439","0.00","0","-","9/23/2017 10:36:10","4616200"
"160","19.26","285","0","9/15/2017 07:12:14","4616266"
"315","49.08","101","0","9/1/2017 17:08:03","4616364"
"417","44.73","104","0","9/3/2017 10:13:03","4763649"
"262","0.00","0","-","9/11/2017 11:47:13","4616319"
"410","0.00","0","-","9/29/2017 04:03:17","4763656"
"184","54.05","46","0","9/23/2017 10:36:03","4616253"
"207","57.16","132","0","9/28/2017 04:18:15","4616352"
"3","21.12","302","0","9/18/2017 03:33:04","4616324"
"423","54.68","98","0","9/10/2017 07:12:11","4616299"
"4","15.53","206","0","9/1/2017 05:33:03","4616338"
"177","52.81","81","0","9/13/2017 01:47:04","4616309"
"3","11.18","565","0","9/14/2017 17:18:03","4616324"
"1","9.94","533","0","9/13/2017 13:37:03","4616337"
"453","54.05","102","0","9/3/2017 02:28:10","4616239"
"411","49.08","95","0","9/23/2017 10:36:05","4763652"
"428","52.19","102","0","9/22/2017 13:33:12","4616241"
"436","0.00","0","-","9/23/2017 10:36:10","4616202"
"424","47.22","113","0","9/18/2017 20:03:26","4616300"
"171","24.85","491","0","9/2/2017 07:18:04","4616357"
"384","0.00","0","-","9/23/2017 04:28:14","4616199"
"338","45.36","113","0","9/8/2017 03:23:13","4616255"
"298","37.28","67","0","9/23/2017 08:53:16","4456498"
"325","8.07","683","0","9/16/2017 16:38:02","4329472"
"380","0.00","0","-","9/27/2017 18:28:22","4763648"
"330","35.41","140","0","9/1/2017 06:23:05","4329507"
"215","16.77","397","0","9/27/2017 14:43:14","4616329"
"295","60.27","74","0","9/2/2017 17:43:03","4616250"
"215","47.84","144","0","9/10/2017 08:33:03","4616329"
"223","23.61","111","0","9/7/2017 12:03:12","4616341"
"377","0.00","0","-","9/3/2017 14:18:09","4616195"
"159","32.93","166","0","9/19/2017 14:53:09","4616252"
"223","22.36","118","0","9/17/2017 23:48:21","4616341"
"445","15.53","365","0","9/21/2017 08:13:14","4456494"
"177","24.23","175","0","9/3/2017 21:28:15","4616309"
"354","60.89","133","0","9/4/2017 11:48:10","4616228"
"319","50.95","187","0","9/8/2017 00:43:09","4362251"
"424","54.68","98","0","9/16/2017 05:47:23","4616300"
"199","62.75","174","-","9/11/2017 04:37:05","4616351"
"126","54.68","136","0","9/23/2017 10:36:10","4616247"
"331","47.84","163","0","9/9/2017 15:27:03","4616353"
"380","0.00","0","-","9/9/2017 20:02:21","4763648"
"106","16.77","133","0","9/27/2017 19:33:19","4616323"
"441","0.00","0","-","9/21/2017 07:43:18","4616201"
"383","0.00","0","-","9/21/2017 23:08:23","4616217"
"145","39.76","65","0","9/10/2017 09:47:11","4616342"
"394","13.67","531","0","9/20/2017 13:13:08","4616225"
"164","41.01","112","0","9/28/2017 02:38:13","4456497"
"167","55.30","115","0","9/4/2017 09:08:10","4616312"
"388","0.00","0","-","9/23/2017 10:36:10","4616211"
"191","50.95","84","0","9/14/2017 21:27:16","4620331"
"422","34.17","263","0","9/5/2017 09:13:04","4616298"
"378","0.00","0","-","9/23/2017 09:08:17","4616197"
"264","48.46","44","0","9/20/2017 04:18:15","4763655"
"186","0.00","0","-","9/15/2017 09:57:08","4620315"
"186","6.83","1213","-","9/8/2017 19:48:16","4620315"
"338","27.96","180","0","9/23/2017 10:36:10","4616255"
"345","34.17","128","0","9/23/2017 10:36:02","4620314"
"172","9.32","444","0","9/17/2017 16:14:04","4616310"
"171","16.77","705","0","9/23/2017 10:36:10","4616357"
"202","47.84","46","0","9/6/2017 20:53:20","4456483"
"428","54.68","98","0","9/15/2017 00:47:09","4616241"
"422","34.17","260","0","9/15/2017 16:13:02","4616298"
"325","28.58","192","0","9/23/2017 10:36:02","4329472"
"191","5.59","745","0","9/27/2017 15:18:15","4620331"
"406","46.60","146","0","9/21/2017 17:08:03","4456506"
"377","0.00","0","-","9/9/2017 22:22:25","4616195"
"385","0.00","0","-","9/2/2017 07:28:11","4616208"
"212","24.23","449","0","9/13/2017 08:27:22","4362244"
"430","0.00","0","-","9/23/2017 10:36:10","4616213"
"191","6.21","694","0","9/7/2017 15:53:02","4620331"
"1","19.26","274","0","9/3/2017 22:08:14","4616337"
"191","15.53","273","0","9/27/2017 08:15:20","4620331"
"382","0.00","0","-","9/1/2017 22:13:24","4616216"
"332","20.50","441","0","9/18/2017 07:34:06","4616354"
"190","10.56","397","0","9/11/2017 15:17:02","4620332"
