"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"141","0.00","0","-","3/16/2018 09:48:04","4456478"
"410","49.08","94","0","3/8/2018 01:03:03","4763656"
"329","36.66","149","0","3/17/2018 21:28:03","4329508"
"344","29.20","153","0","3/17/2018 19:28:03","4620330"
"170","43.49","86","0","3/29/2018 05:33:03","4616356"
"145","29.82","87","0","3/18/2018 03:13:04","4616342"
"422","42.25","211","0","3/11/2018 22:28:03","4616298"
"185","51.57","49","0","3/12/2018 21:23:04","4616267"
"345","36.03","121","0","3/8/2018 21:33:03","4620314"
"257","37.90","333","0","3/31/2018 02:13:10","4616318"
"441","60.27","130","-","3/27/2018 03:13:04","4616201"
"324","0.00","0","-","3/5/2018 23:57:07","4329473"
"154","41.01","99","0","3/12/2018 21:48:09","4616229"
"298","44.73","56","0","3/19/2018 15:18:02","4456498"
"195","43.49","190","0","3/10/2018 05:08:03","4620310"
"381","47.84","33","0","3/16/2018 19:43:03","4616194"
"221","25.47","397","0","3/27/2018 08:53:10","4616333"
"344","28.58","155","0","3/6/2018 10:27:03","4620330"
"385","0.00","0","-","3/4/2018 08:17:09","4616208"
"165","49.08","51","0","3/26/2018 10:18:03","4616305"
"377","53.43","73","0","3/22/2018 19:37:03","4616195"
"433","21.74","344","0","3/29/2018 08:48:03","4616215"
"399","34.17","71","0","3/26/2018 11:43:04","4456452"
"411","55.30","83","0","3/11/2018 22:08:04","4763652"
"365","9.94","527","0","3/22/2018 22:42:03","4456510"
"380","44.73","51","0","3/30/2018 19:23:03","4763648"
"4","11.80","277","0","3/29/2018 00:43:03","4616338"
"172","28.58","149","0","3/7/2018 17:53:03","4616310"
"330","36.03","139","0","3/8/2018 13:03:03","4329507"
"315","60.89","81","0","3/11/2018 05:43:04","4616364"
"177","0.00","0","-","3/27/2018 18:58:10","4616309"
"350","0.00","0","-","3/6/2018 08:27:10","4616196"
"330","0.00","0","-","3/13/2018 00:53:03","4329507"
"413","21.74","99","0","3/6/2018 10:02:03","4616219"
"318","22.99","169","0","3/19/2018 10:53:06","4362249"
"124","18.01","356","0","3/8/2018 09:18:02","4456501"
"169","18.64","496","0","3/14/2018 15:48:03","4616355"
"426","14.91","446","0","3/19/2018 10:48:10","4616272"
"330","31.68","158","0","3/1/2018 08:22:03","4329507"
"369","0.00","0","-","3/23/2018 03:37:09","4616282"
"376","56.54","97","0","3/24/2018 01:57:04","4616192"
"338","42.25","121","0","3/10/2018 15:43:09","4616255"
"410","43.49","106","0","3/7/2018 21:28:03","4763656"
"435","58.40","104","0","3/31/2018 02:53:09","4616198"
"318","7.45","524","0","3/1/2018 16:32:03","4362249"
"172","0.00","0","-","3/28/2018 12:08:12","4616310"
"351","0.00","0","-","3/25/2018 09:52:09","4616210"
"208","41.63","264","0","3/27/2018 08:38:10","4616350"
"376","49.70","111","0","3/4/2018 13:52:09","4616192"
"329","19.88","280","0","3/8/2018 17:08:03","4329508"
"365","35.41","150","-","3/8/2018 02:03:03","4456510"
"419","50.95","42","0","3/6/2018 00:32:08","4616204"
"383","0.00","0","-","3/30/2018 11:58:10","4616217"
"410","49.08","94","0","3/31/2018 16:48:02","4763656"
"169","47.22","194","0","3/7/2018 21:18:04","4616355"
"349","0.00","0","-","3/22/2018 13:12:08","4329499"
"332","56.54","163","0","3/5/2018 23:22:03","4616354"
"383","0.00","0","-","3/12/2018 16:08:09","4616217"
"124","22.99","283","0","3/20/2018 15:53:02","4456501"
"259","22.99","174","0","3/14/2018 14:53:10","4616223"
"402","54.05","127","0","3/27/2018 19:48:03","4456505"
"137","36.03","123","0","3/10/2018 22:43:10","4616260"
"437","55.92","112","0","3/27/2018 05:43:03","4616203"
"311","54.68","91","0","3/14/2018 03:23:03","4362342"
"364","31.06","173","0","3/13/2018 16:18:03","4456511"
"186","0.00","0","-","3/18/2018 17:03:03","4620315"
"265","55.30","134","0","3/18/2018 04:38:03","4620298"
"124","26.09","247","0","3/12/2018 15:23:02","4456501"
"433","55.30","136","0","3/24/2018 18:27:03","4616215"
"412","48.46","44","0","3/25/2018 22:27:03","4616218"
"206","52.81","224","0","3/6/2018 12:58:05","4362252"
"354","60.27","135","0","3/4/2018 15:12:03","4616228"
"168","54.68","84","0","3/16/2018 02:33:03","4456496"
"390","63.37","62","0","3/27/2018 03:39:03","4616209"
"344","21.74","204","0","3/15/2018 20:28:04","4620330"
"150","26.71","359","0","3/10/2018 17:28:04","4616340"
