"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"124","39.14","181","0","11/18/2019 12:19:03","4456501"
"406","50.95","129","0","11/30/2019 13:54:02","4456506"
"145","26.09","99","0","11/8/2019 09:49:11","4616342"
"418","41.01","52","0","11/23/2019 15:08:03","4616205"
"435","56.54","108","0","11/28/2019 18:23:10","4616198"
"184","42.25","59","0","11/25/2019 09:58:11","4616253"
"154","19.88","205","0","11/27/2019 21:37:11","4616229"
"424","50.95","105","0","11/13/2019 21:08:11","4616300"
"186","18.64","435","0","11/19/2019 04:23:03","4620315"
"350","46.60","177","0","11/8/2019 19:44:04","4616196"
"424","49.70","107","0","11/8/2019 23:13:11","4616300"
"436","61.51","84","0","11/13/2019 03:34:04","4616202"
"331","58.40","133","-","11/11/2019 04:18:09","4616353"
"439","50.95","56","0","11/15/2019 18:28:11","4616200"
"413","0.00","0","-","11/9/2019 15:43:03","4616219"
"106","17.39","129","0","11/20/2019 20:29:04","4616323"
"382","41.63","171","0","11/19/2019 09:23:03","4616216"
"427","32.93","269","0","11/29/2019 14:19:10","4616259"
"448","41.63","474","0","11/21/2019 10:07:03","4620343"
"190","47.84","89","0","11/30/2019 01:28:03","4620332"
"199","46.60","234","-","11/27/2019 06:08:12","4616351"
"319","50.95","189","0","11/14/2019 21:32:04","4362251"
"422","28.58","312","0","11/16/2019 01:18:10","4616298"
"436","59.65","87","0","11/23/2019 08:43:03","4616202"
"383","27.34","274","0","11/28/2019 14:23:04","4616217"
"423","52.19","102","0","11/10/2019 22:13:10","4616299"
"159","3.72","1341","-","11/17/2019 10:18:10","4616252"
"410","54.05","85","0","11/10/2019 09:18:02","4763656"
"154","9.32","432","0","11/18/2019 10:44:11","4616229"
"350","46.60","177","0","11/15/2019 00:28:04","4616196"
"311","59.03","85","0","11/1/2019 05:33:03","4362342"
"185","37.28","67","0","11/22/2019 23:28:12","4616267"
"390","61.51","64","0","11/12/2019 20:34:04","4616209"
"258","49.70","86","0","11/21/2019 21:02:04","4616220"
"319","51.57","185","0","11/23/2019 10:23:03","4362251"
"428","50.33","106","0","11/19/2019 05:38:12","4616241"
"185","8.07","303","0","11/18/2019 07:49:12","4616267"
"164","42.87","101","0","11/8/2019 13:04:03","4456497"
"169","54.05","170","0","11/9/2019 08:23:04","4616355"
"137","29.82","148","0","11/5/2019 17:33:13","4616260"
"325","29.20","187","0","11/9/2019 15:37:07","4329472"
"164","47.22","92","0","11/16/2019 23:49:04","4456497"
"215","42.87","160","0","11/30/2019 06:03:11","4616329"
"424","23.61","222","0","11/3/2019 14:39:12","4616300"
"205","49.08","328","-","11/28/2019 02:23:03","4362247"
"338","34.79","147","0","11/6/2019 19:19:05","4616255"
"222","43.49","158","0","11/14/2019 07:49:12","4616332"
"439","55.92","51","0","11/27/2019 22:42:10","4616200"
"126","49.70","150","0","11/22/2019 09:19:11","4616247"
"316","17.39","859","0","11/21/2019 09:17:03","4456516"
"375","55.92","117","0","11/29/2019 09:23:04","4616193"
"382","45.36","157","0","11/14/2019 08:49:04","4616216"
"427","14.91","591","0","11/13/2019 15:24:11","4616259"
"141","43.49","159","0","11/21/2019 22:53:04","4456478"
"3","17.39","367","0","11/3/2019 22:29:05","4616324"
"430","60.27","130","0","11/17/2019 09:33:04","4616213"
"382","44.11","161","0","11/19/2019 10:18:04","4616216"
"211","61.51","269","-","11/23/2019 04:43:04","4362250"
"264","0.00","0","-","11/23/2019 05:08:03","4763655"
"316","52.81","287","0","11/2/2019 22:19:03","4456516"
"382","47.22","149","0","11/7/2019 08:23:04","4616216"
"316","60.27","251","0","11/25/2019 23:43:03","4456516"
"329","41.63","133","0","11/4/2019 01:09:04","4329508"
"434","60.89","52","0","11/4/2019 02:39:04","4616212"
"430","57.78","135","0","11/28/2019 11:58:04","4616213"
"380","44.73","51","0","11/20/2019 21:58:04","4763648"
