"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"155","17.39","402","0","10/12/2017 21:43:18","4616232"
"222","44.11","156","0","10/12/2017 05:58:17","4616332"
"349","0.00","0","-","10/9/2017 09:53:21","4329499"
"155","0.00","0","-","10/31/2017 17:13:25","4616232"
"137","33.55","132","0","10/22/2017 17:28:23","4616260"
"345","32.31","134","0","10/24/2017 05:13:18","4620314"
"434","0.00","0","-","10/31/2017 01:23:19","4616212"
"145","16.15","159","0","10/30/2017 08:33:26","4616342"
"434","0.00","0","-","10/23/2017 16:13:23","4616212"
"184","60.27","42","0","10/27/2017 02:33:14","4616253"
"169","51.57","178","0","10/8/2017 09:48:15","4616355"
"319","57.78","167","0","10/7/2017 03:43:19","4362251"
"324","22.36","246","0","10/10/2017 08:28:18","4329473"
"394","13.04","541","0","10/26/2017 08:53:27","4616225"
"365","9.32","574","0","10/1/2017 12:23:31","4456510"
"213","25.47","93","0","10/1/2017 02:43:14","4456450"
"402","56.54","121","0","10/22/2017 09:03:16","4456505"
"345","37.90","115","0","10/31/2017 01:23:11","4620314"
"418","0.00","0","-","10/22/2017 19:43:25","4616205"
"1","7.45","701","0","10/8/2017 19:38:19","4616337"
"345","0.00","0","-","10/23/2017 06:23:22","4620314"
"205","51.57","312","0","10/11/2017 10:23:22","4362247"
"435","0.00","0","-","10/28/2017 12:38:30","4616198"
"153","0.00","0","-","10/15/2017 11:17:24","4616235"
"345","8.07","519","0","10/13/2017 11:58:18","4620314"
"351","0.00","0","-","10/13/2017 17:53:27","4616210"
"217","18.64","546","0","10/2/2017 17:33:25","4616328"
"427","42.87","208","0","10/24/2017 06:28:18","4616259"
"441","0.00","0","-","10/30/2017 02:53:20","4616201"
"430","0.00","0","-","10/22/2017 08:48:21","4616213"
"418","0.00","0","-","10/19/2017 10:33:27","4616205"
"159","41.63","133","0","10/27/2017 01:28:20","4616252"
"399","40.38","60","0","10/11/2017 22:27:20","4456452"
"419","0.00","0","-","10/10/2017 17:28:26","4616204"
"257","42.25","299","0","10/13/2017 02:13:18","4616318"
"324","14.29","382","0","10/7/2017 14:13:14","4329473"
"1","6.83","741","0","10/9/2017 14:38:11","4616337"
"298","46.60","53","-","10/24/2017 04:33:17","4456498"
"319","42.25","225","0","10/21/2017 15:23:24","4362251"
"110","0.00","0","-","10/7/2017 19:03:24","4616281"
"431","0.00","0","-","10/6/2017 10:13:26","4616214"
"170","59.03","64","0","10/6/2017 03:48:14","4616356"
"172","49.08","87","0","10/9/2017 21:58:18","4616310"
"208","0.00","0","-","10/12/2017 05:03:21","4616350"
"119","3.72","1511","0","10/9/2017 13:33:17","4456502"
"418","0.00","0","-","10/1/2017 06:43:24","4616205"
"402","54.05","126","0","10/30/2017 18:43:20","4456505"
"223","25.47","102","0","10/8/2017 14:48:11","4616341"
"319","50.95","188","0","10/19/2017 21:03:20","4362251"
"441","0.00","0","-","10/26/2017 18:33:28","4616201"
"435","0.00","0","-","10/31/2017 01:43:19","4616198"
"418","0.00","0","-","10/10/2017 01:23:19","4616205"
"126","20.50","366","0","10/6/2017 19:23:27","4616247"
"378","0.00","0","-","10/26/2017 13:43:26","4616197"
"351","0.00","0","-","10/8/2017 06:33:20","4616210"
"385","0.00","0","-","10/23/2017 00:53:18","4616208"
"212","55.92","196","0","10/4/2017 01:48:13","4362244"
"423","52.19","102","0","10/4/2017 00:48:16","4616299"
"221","41.01","249","0","10/24/2017 06:33:25","4616333"
"206","57.78","203","-","10/5/2017 01:57:14","4362252"
"221","26.71","383","0","10/22/2017 00:03:12","4616333"
"145","25.47","101","0","10/5/2017 14:53:22","4616342"
"264","48.46","44","0","10/27/2017 06:18:19","4763655"
"422","54.68","163","0","10/4/2017 23:43:17","4616298"
"150","0.00","0","-","10/9/2017 01:08:14","4616340"
"129","54.05","86","0","10/21/2017 21:53:24","4616246"
