"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"347","36.66","197","0","5/16/2018 08:44:04","4456477"
"222","27.96","245","0","5/3/2018 09:13:03","4616332"
"222","27.34","249","0","5/18/2018 08:13:11","4616332"
"205","56.54","284","0","5/1/2018 13:13:06","4362247"
"330","0.00","0","-","5/4/2018 02:38:02","4329507"
"160","0.00","0","-","5/20/2018 07:43:04","4616266"
"365","32.93","161","0","5/14/2018 20:58:03","4456510"
"190","52.81","81","0","5/1/2018 05:13:03","4620332"
"381","55.92","28","0","5/13/2018 02:38:04","4616194"
"159","31.68","174","0","5/21/2018 09:53:11","4616252"
"406","54.68","126","0","5/13/2018 23:38:04","4456506"
"350","0.00","0","-","5/8/2018 10:43:11","4616196"
"106","7.45","294","0","5/26/2018 11:43:11","4616323"
"263","0.00","0","-","5/6/2018 02:08:02","4763657"
"329","7.45","729","0","5/3/2018 06:18:06","4329508"
"204","31.06","369","0","5/10/2018 01:08:09","4616320"
"451","45.36","141","0","5/1/2018 21:03:02","4456500"
"419","39.14","54","0","5/31/2018 13:23:04","4616204"
"259","14.29","279","0","5/23/2018 07:08:11","4616223"
"221","12.42","809","0","5/22/2018 17:53:11","4616333"
"379","45.98","50","0","5/25/2018 05:33:03","4763650"
"379","29.20","79","0","5/26/2018 22:28:03","4763650"
"160","0.00","0","-","5/19/2018 04:58:03","4616266"
"155","37.90","188","0","5/21/2018 17:38:10","4616232"
"298","45.36","55","0","5/11/2018 03:03:02","4456498"
"344","6.21","676","0","5/11/2018 12:18:03","4620330"
"453","32.93","166","0","5/19/2018 21:38:10","4616239"
"435","57.78","104","0","5/25/2018 03:48:11","4616198"
"324","37.28","147","0","5/12/2018 22:38:03","4329473"
"425","27.96","388","0","5/4/2018 09:18:03","4616276"
"295","56.54","78","0","5/21/2018 14:03:09","4616250"
"124","22.36","285","0","5/23/2018 20:28:03","4456501"
"385","55.30","25","0","5/13/2018 03:08:04","4616208"
"364","0.00","0","-","5/6/2018 15:13:04","4456511"
"379","41.01","56","0","5/9/2018 13:18:02","4763650"
"208","50.95","216","0","5/17/2018 21:48:12","4616350"
"384","57.78","121","0","5/27/2018 05:13:55","4616199"
"369","0.00","0","-","5/13/2018 05:03:50","4616282"
"172","11.18","373","0","5/4/2018 19:08:04","4616310"
"433","54.68","138","0","5/2/2018 12:28:02","4616215"
"413","6.21","320","0","5/22/2018 09:13:12","4616219"
"140","29.20","104","0","5/15/2018 06:03:04","4456479"
"195","22.99","362","0","5/25/2018 17:33:03","4620310"
"445","11.18","511","-","5/23/2018 05:48:03","4456494"
"416","50.95","90","0","5/29/2018 12:38:03","4763651"
"140","26.71","112","0","5/24/2018 12:43:04","4456479"
"398","18.64","404","0","5/19/2018 17:28:03","4456481"
"364","22.36","238","0","5/2/2018 15:23:02","4456511"
"208","39.76","275","0","5/15/2018 11:18:11","4616350"
"365","30.44","177","0","5/28/2018 15:53:02","4456510"
"377","36.03","108","0","5/30/2018 10:53:03","4616195"
"205","54.68","295","-","5/13/2018 05:28:05","4362247"
"410","45.98","100","0","5/28/2018 14:23:02","4763656"
"451","9.94","640","0","5/10/2018 14:13:03","4456500"
"338","46.60","110","0","5/8/2018 04:38:10","4616255"
"395","18.01","445","0","5/24/2018 09:53:03","4456476"
"435","59.65","102","0","5/15/2018 12:07:11","4616198"
"129","59.03","78","0","5/29/2018 20:38:04","4616246"
"119","29.82","217","0","5/25/2018 15:23:03","4456502"
"195","17.39","472","0","5/13/2018 12:38:03","4620310"
"159","18.64","294","0","5/8/2018 16:23:11","4616252"
"1","6.21","869","0","5/2/2018 14:08:02","4616337"
"325","33.55","164","0","5/1/2018 12:58:03","4329472"
"153","18.64","379","0","5/21/2018 16:18:11","4616235"
"365","15.53","335","0","5/15/2018 14:58:02","4456510"
"453","45.36","122","0","5/31/2018 08:18:12","4616239"
"217","17.39","576","0","5/17/2018 12:48:03","4616328"
"435","57.78","105","0","5/8/2018 20:38:12","4616198"
"106","17.39","131","0","5/12/2018 00:28:04","4616323"
"223","43.49","61","0","5/22/2018 03:13:10","4616341"
"390","62.75","62","0","5/29/2018 22:22:03","4616209"
"206","37.90","309","0","5/4/2018 07:43:05","4362252"
"257","17.39","726","0","5/12/2018 13:28:11","4616318"
"351","0.00","0","-","5/31/2018 00:03:10","4616210"
"142","18.01","417","0","5/10/2018 15:13:11","4616261"
"345","13.67","317","0","5/7/2018 17:53:04","4620314"
"406","18.01","377","0","5/15/2018 12:07:03","4456506"
