"440","44.74","170","0","8/2/2015 10:35:57","4329483"
"145","27.96","93","0","8/28/2015 10:30:14","4616342"
"435","55.3","110","0","8/1/2015 02:46:22","4616198"
"436","60.27","86","0","8/25/2015 03:30:11","4616202"
"3","19.88","315","0","8/19/2015 05:49:34","4616324"
"119","42.25","152","0","8/2/2015 03:55:44","4456502"
"428","54.06","100","0","8/17/2015 17:42:32","4616241"
"257","52.82","239","0","8/17/2015 00:10:32","4616318"
"319","52.2","185","0","8/3/2015 14:13:07","4362251"
"257","52.82","239","0","8/10/2015 03:15:29","4616318"
"444","4.97","394","0","8/15/2015 14:55:30","4616327"
"154","44.74","91","0","8/13/2015 00:30:27","4616229"
"448","49.09","405","0","8/17/2015 02:14:04","4620343"
"122","14.29","336","0","8/9/2015 00:10:28","4616344"
"436","62.14","84","0","8/21/2015 19:50:34","4616202"
"441","57.79","136","0","8/4/2015 21:25:25","4616201"
"140","14.91","200","0","8/17/2015 12:18:59","4456479"
"215","19.88","340","0","8/7/2015 15:19:28","4616329"
"395","41.01","196","0","8/11/2015 13:19:56","4456476"
"207","54.06","141","0","8/13/2015 12:00:27","4616352"
"140","34.18","89","0","8/24/2015 20:20:20","4456479"
"434","55.3","58","0","8/21/2015 00:15:34","4616212"
"364","8.08","467","0","8/29/2015 00:29:59","4456511"
"213","31.07","77","0","8/24/2015 18:24:20","4456450"
"215","42.25","164","0","8/15/2015 02:25:29","4616329"
"349","8.08","381","0","8/6/2015 09:44:05","4329499"
"440","54.06","141","0","8/22/2015 16:49:58","4329483"
"126","52.82","147","0","8/29/2015 21:15:14","4616247"
"419","41.01","75","0","8/11/2015 08:45:29","4616204"
"137","49.71","88","0","8/15/2015 14:50:30","4616260"
"140","34.18","89","0","8/1/2015 01:55:43","4456479"
"222","29.83","226","0","8/13/2015 15:55:28","4616332"
"160","55.3","101","0","8/28/2015 03:00:13","4616266"
"417","54.06","86","0","8/19/2015 23:50:19","4763649"
"431","57.17","88","0","8/10/2015 12:00:29","4616214"
"208","52.2","209","0","8/11/2015 20:19:31","4616350"
"4","22.99","141","0","8/7/2015 19:44:28","4616338"
"375","49.09","134","0","8/22/2015 16:59:35","4616193"
"385","36.04","39","0","8/26/2015 23:45:12","4616208"
"264","44.12","49","0","8/8/2015 06:44:56","4763655"
"259","50.95","80","0","8/9/2015 04:20:28","4616223"
"211","52.82","308","0","8/11/2015 09:09:22","4362250"
"399","34.18","71","0","8/19/2015 21:40:19","4456452"
"382","39.77","177","0","8/11/2015 20:59:30","4616216"
"313","24.85","592","0","8/27/2015 18:55:14","4616365"
"436","65.24","80","0","8/5/2015 06:30:25","4616202"
"213","36.04","65","0","8/15/2015 14:54:57","4456450"
