"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"390","62.76","60","0","3/5/2016 05:44:56","4616209"
"411","49.09","95","0","3/24/2016 03:35:47","4763652"
"384","62.76","110","0","3/30/2016 05:55:47","4616199"
"445","8.08","649","0","3/24/2016 17:59:36","4456494"
"263","44.74","47","0","3/21/2016 05:30:45","4763657"
"434","62.76","51","0","3/13/2016 16:24:48","4616212"
"425","11.81","899","0","3/14/2016 18:29:49","4616276"
"319","49.71","192","0","3/18/2016 14:05:18","4362251"
"448","44.12","445","0","3/4/2016 03:36:19","4620343"
"315","47.22","106","0","3/13/2016 19:39:50","4616364"
"384","62.76","111","0","3/28/2016 23:40:46","4616199"
"325","37.9","144","0","3/21/2016 19:45:35","4329472"
"154","26.1","153","0","3/30/2016 20:10:48","4616229"
"325","19.26","281","0","3/6/2016 14:50:25","4329472"
"440","50.95","151","0","3/25/2016 16:35:42","4329483"
"160","54.06","103","0","3/29/2016 00:30:46","4616266"
"426","31.07","218","0","3/9/2016 20:00:59","4616272"
"153","27.96","298","0","3/16/2016 07:59:50","4616235"
"418","49.09","77","0","3/25/2016 04:40:57","4616205"
"257","16.16","772","0","3/31/2016 11:15:50","4616318"
"110","55.92","137","0","3/9/2016 13:36:00","4616281"
"411","47.22","99","0","3/5/2016 05:55:15","4763652"
"148","32.93","399","0","3/30/2016 09:15:47","4616257"
"295","57.79","67","0","3/14/2016 11:04:50","4616250"
"207","37.28","202","0","3/19/2016 16:53:53","4616352"
"3","18.02","354","0","3/30/2016 14:10:48","4616324"
"406","52.2","131","0","3/5/2016 08:48:15","4456506"
"190","49.71","85","0","3/5/2016 01:05:21","4620332"
"315","24.23","202","0","3/25/2016 05:50:57","4616364"
"119","34.8","186","0","3/8/2016 20:11:29","4456502"
"215","42.25","185","0","3/15/2016 09:54:50","4616329"
"195","39.15","211","0","3/26/2016 11:21:43","4620310"
"344","34.8","127","0","3/1/2016 07:05:39","4620330"
"195","39.77","206","0","3/28/2016 07:49:47","4620310"
"364","11.18","377","0","3/30/2016 22:31:36","4456511"
"347","26.1","272","0","3/10/2016 11:20:28","4456477"
