"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"434","59.03","52","0","6/10/2015 23:20:56","4616212"
"379","50.95","71","0","6/8/2015 04:40:26","4763650"
"157","36.04","429","0","6/17/2015 11:40:05","4616271"
"149","18.02","392","0","6/8/2015 18:45:54","4616339"
"319","24.23","390","0","6/4/2015 18:59:14","4362251"
"202","49.71","44","0","6/26/2015 14:40:12","4456483"
"199","31.07","350","0","6/11/2015 08:00:57","4616351"
"433","59.03","127","0","6/20/2015 18:35:24","4616215"
"376","24.23","177","0","6/27/2014 14:06:42","4616192"
"212","49.71","217","0","6/23/2015 00:30:13","4362244"
"364","14.29","288","0","6/23/2015 15:14:55","4456511"
"329","42.25","130","0","6/24/2015 05:19:23","4329508"
"351","49.09","110","0","6/20/2015 22:00:23","4616210"
"265","52.82","140","0","6/29/2015 12:12:56","4620298"
"443","24.23","225","0","6/6/2015 06:56:01","4616343"
"417","39.15","119","0","6/19/2015 09:24:55","4763649"
"178","50.95","163","0","6/19/2015 21:34:23","4616297"
"154","42.87","95","0","6/13/2015 20:05:00","4616229"
"190","52.82","81","0","6/18/2015 04:36:13","4620332"
"106","8.7","244","0","6/9/2015 08:40:55","4616323"
"186","31.69","258","0","6/7/2015 20:31:00","4620315"
"264","44.74","48","0","6/14/2015 08:45:54","4763655"
"350","52.82","157","0","6/14/2015 05:36:00","4616196"
"263","44.12","49","0","6/2/2015 19:59:52","4763657"
"451","49.09","139","0","6/6/2015 17:31:27","4456500"
"347","44.12","163","0","6/18/2015 03:54:55","4456477"
"338","18.02","265","0","6/11/2015 17:20:56","4616255"
"387","44.74","111","0","6/18/2015 02:59:20","4616206"
"207","50.95","149","0","6/13/2015 22:05:00","4616352"
"148","49.09","308","0","6/11/2015 21:59:57","4616257"
"398","42.87","175","0","6/25/2015 01:19:56","4456481"
"165","47.85","52","0","6/19/2015 11:29:22","4616305"
"217","29.83","332","0","6/17/2015 14:35:04","4616328"
"208","26.1","420","0","6/6/2015 20:06:01","4616350"
"206","62.76","186","0","6/4/2015 04:41:13","4362252"
"412","52.2","41","0","6/4/2015 00:25:59","4616218"
"425","59.03","183","0","6/24/2015 04:44:41","4616276"
"295","65.24","59","0","6/14/2015 04:31:00","4616250"
"395","39.77","204","0","6/15/2015 02:45:55","4456476"
"211","57.79","282","0","6/27/2015 12:30:21","4362250"
"436","57.79","89","0","6/27/2015 16:16:47","4616202"
"295","70.84","63","0","6/18/2015 05:39:21","4616250"
"350","27.96","295","0","6/20/2015 13:40:22","4616196"
"344","13.05","336","0","6/11/2015 16:45:25","4620330"
"172","13.05","310","0","6/8/2015 07:35:54","4616310"
"258","47.85","89","0","6/15/2015 11:40:02","4616220"
"155","11.18","633","0","6/24/2015 15:34:40","4616232"
"263","39.77","53","0","6/2/2015 17:35:51","4763657"
"417","39.15","119","0","6/10/2015 13:19:27","4763649"
"369","3.11","1480","0","6/18/2015 22:53:22","4616282"
"422","45.98","192","0","6/2/2015 01:19:58","4616298"
"406","49.71","138","0","6/27/2015 00:16:12","4456506"
"423","55.92","96","0","6/4/2015 19:05:00","4616299"
"338","39.15","70","0","6/17/2015 19:34:20","4616255"
"145","24.23","359","0","6/11/2015 14:25:57","4616342"
"350","50.95","162","0","6/17/2015 05:35:03","4616196"
"202","54.06","41","0","6/9/2015 13:27:26","4456483"
"434","52.82","58","0","6/30/2015 21:09:50","4616212"
"441","60.27","128","0","6/22/2015 04:00:24","4616201"
"186","52.82","157","0","6/3/2015 06:44:47","4620315"
"149","9.94","669","0","6/3/2015 23:26:59","4616339"
"394","41.01","178","0","6/21/2015 14:00:24","4616225"
"437","55.92","111","0","6/8/2015 13:40:54","4616203"
"351","45.98","116","0","6/5/2015 21:46:00","4616210"
"145","3.11","716","0","6/27/2015 00:20:46","4616342"
"419","44.12","70","0","6/20/2015 23:30:22","4616204"
"385","44.74","32","0","6/11/2015 14:15:57","4616208"
"345","4.97","865","0","6/30/2015 15:00:09","4620314"
"410","52.2","89","0","6/18/2015 00:34:56","4763656"
"224","3.11","460","0","6/25/2015 20:44:46","4616334"
"262","50.95","244","0","6/24/2015 01:24:40","4616319"
"379","42.87","60","0","6/27/2015 15:46:12","4763650"
"387","52.82","97","0","6/10/2015 01:15:56","4616206"
"431","57.79","86","0","6/7/2015 01:01:01","4616214"
"212","52.2","210","0","6/4/2015 00:51:14","4362244"
"142","34.18","218","0","6/10/2015 14:15:56","4616261"
"160","36.04","155","0","6/3/2015 17:55:59","4616266"
"410","54.06","86","0","6/22/2015 21:34:55","4763656"
"364","8.7","419","0","6/6/2015 09:03:27","4456511"
"184","52.2","49","0","6/30/2015 16:34:49","4616253"
"445","19.88","398","0","6/21/2015 06:04:56","4456494"
"387","47.85","105","0","6/11/2015 21:59:57","4616206"
"383","6.21","1143","0","6/18/2015 12:11:20","4616217"
"394","42.87","168","0","6/3/2015 02:35:59","4616225"
"387","41.01","126","0","6/4/2015 14:08:59","4616206"
"424","45.98","93","0","6/9/2015 15:42:55","4616300"
"159","47.85","115","0","6/26/2015 23:25:46","4616252"
"385","52.82","27","0","6/5/2015 23:11:00","4616208"
"387","37.9","128","0","6/30/2015 09:39:49","4616206"
"433","55.92","133","0","6/4/2015 14:08:59","4616215"
"379","47.85","52","0","6/13/2015 20:38:56","4763650"
"318","52.2","76","0","6/7/2015 08:22:14","4362249"
"207","47.85","156","0","6/12/2015 08:50:57","4616352"
"204","4.97","1988","0","6/7/2015 13:00:53","4616320"
"149","27.96","257","0","6/25/2015 09:29:40","4616339"
"140","29.83","100","0","6/6/2015 14:23:26","4456479"
"2","14.91","144","0","6/18/2015 07:34:21","4616325"
"451","8.7","716","0","6/12/2015 22:30:55","4456500"
"417","24.23","189","0","6/20/2015 06:46:56","4763649"
"329","6.21","876","0","6/25/2015 19:34:26","4329508"
"325","13.05","401","0","6/26/2015 12:52:28","4329472"
"428","3.73","1221","0","6/7/2015 10:40:01","4616241"
"217","26.72","378","0","6/1/2015 08:04:58","4616328"
"351","49.09","109","0","6/22/2015 08:00:24","4616210"
"262","21.75","568","0","6/18/2015 07:54:21","4616319"
"215","29.2","237","0","6/22/2015 07:35:25","4616329"
"145","1.24","2547","0","6/20/2015 00:33:23","4616342"
"447","24.23","163","0","6/21/2015 08:50:24","4616336"
"450","47.22","420","0","6/13/2015 15:40:00","4616346"
"206","19.26","625","0","6/14/2015 21:21:14","4362252"
"319","57.79","166","0","6/13/2015 06:40:13","4362251"
"153","14.91","454","0","6/27/2015 16:16:47","4616235"
