"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"1","3.11","1639","0","7/20/2017 11:49:45","4616337"
"213","34.8","68","0","7/20/2017 11:50:37","4456450"
"390","6.84","458","0","7/20/2017 11:49:44","4616209"
"410","36.04","59","0","7/20/2017 11:50:37","4763656"
"168","44.74","104","0","7/27/2017 22:48:09","4456496"
"439","57.17","54","0","10/31/2016 11:15:35","4616200"
"142","54.06","138","0","7/26/2017 09:35:47","4616261"
"217","42.25","109","0","7/17/2017 23:10:46","4616328"
"435","18.02","721","0","5/25/2017 09:59:13","4616198"
"324","45.98","121","0","7/17/2017 15:43:51","4329473"
"262","1.24","7091","0","7/27/2017 21:01:48","4616319"
"416","49.09","73","0","7/27/2017 22:48:09","4763651"
"425","47.22","230","0","7/20/2017 11:49:44","4616276"
"364","13.05","414","0","7/1/2017 16:15:31","4456511"
"141","39.15","200","0","7/17/2017 17:17:19","4456478"
"211","52.2","314","0","7/7/2017 21:55:05","4362250"
"382","49.71","172","0","11/1/2016 19:12:29","4616216"
"417","8.7","484","0","7/1/2017 16:15:31","4763649"
"154","44.12","99","0","7/25/2017 19:56:47","4616229"
"330","3.11","1306","0","7/20/2017 11:37:56","4329507"
"379","42.87","12","0","7/27/2017 19:53:07","4763650"
"169","21.75","406","0","7/26/2017 09:34:48","4616355"
"345","4.97","787","0","7/27/2017 18:07:13","4620314"
"153","14.29","489","0","7/1/2017 16:16:21","4616235"
"318","41.01","95","0","7/1/2017 16:16:22","4362249"
"423","21.13","233","0","7/20/2017 11:49:44","4616299"
"221","39.77","215","0","7/27/2017 22:47:48","4616333"
"172","3.73","1018","0","7/1/2017 16:16:21","4616310"
"325","9.94","574","0","7/1/2017 16:13:52","4329472"
"262","1.24","7091","0","7/27/2017 21:01:48","4616319"
"436","57.17","82","0","10/31/2016 11:15:35","4616202"
"265","14.91","473","0","7/20/2017 11:37:56","4620298"
"418","52.2","66","0","7/27/2017 22:47:47","4616205"
"184","49.09","52","0","7/1/2017 16:16:21","4616253"
"206","11.18","1051","0","8/5/2016 14:17:16","4362252"
"379","39.77","40","0","7/25/2017 17:41:54","4763650"
