"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"106","19.26","120","0","4/17/2016 20:05:27","4616323"
"418","49.09","35","0","4/18/2016 12:45:27","4616205"
"331","55.3","142","0","4/2/2016 18:50:53","4616353"
"433","54.06","139","0","4/14/2016 16:45:36","4616215"
"137","55.92","76","0","4/25/2016 02:50:38","4616260"
"351","50.95","112","0","4/27/2016 10:30:39","4616210"
"3","6.84","907","0","4/27/2016 12:55:42","4616324"
"383","49.09","152","0","4/3/2016 06:00:51","4616217"
"422","29.83","296","0","4/26/2016 08:35:38","4616298"
"221","22.99","445","0","4/2/2016 18:50:53","4616333"
"257","14.29","859","0","4/14/2016 17:45:36","4616318"
"411","47.22","98","0","4/19/2016 18:43:43","4763652"
"215","21.13","318","0","4/16/2016 14:50:26","4616329"
"129","57.17","75","0","4/12/2016 06:30:42","4616246"
"436","62.76","82","0","4/15/2016 10:50:24","4616202"
"332","16.16","552","0","4/6/2016 19:43:55","4616354"
"425","31.07","347","0","4/12/2016 05:31:42","4616276"
"378","4.97","136","0","4/4/2016 10:16:52","4616197"
"398","42.25","176","0","4/29/2016 11:31:32","4456481"
"380","50.95","48","0","4/26/2016 17:44:33","4763648"
"331","49.71","157","0","4/12/2016 10:25:42","4616353"
"185","60.27","42","0","4/30/2016 06:55:42","4616267"
"137","54.06","83","0","4/30/2016 18:40:42","4616260"
"453","52.82","113","0","4/9/2016 19:36:39","4616239"
"258","59.03","73","0","4/30/2016 05:25:41","4616220"
"215","19.26","347","0","4/13/2016 23:10:36","4616329"
"406","49.09","139","0","4/3/2016 17:50:48","4456506"
"426","44.12","155","0","4/8/2016 20:47:39","4616272"
"212","55.3","204","0","4/30/2016 05:15:49","4362244"
"110","59.03","131","0","4/30/2016 05:55:42","4616281"
"332","52.82","173","0","4/13/2016 19:50:36","4616354"
"332","60.27","152","0","4/10/2016 04:06:41","4616354"
"344","31.07","145","0","4/5/2016 07:46:11","4620330"
"153","21.75","420","0","4/13/2016 14:20:39","4616235"
"439","55.3","52","0","4/14/2016 23:18:36","4616200"
"145","29.2","88","0","4/27/2016 15:35:41","4616342"
"325","14.91","351","0","4/24/2016 17:22:23","4329472"
"160","49.71","111","0","4/24/2016 21:11:37","4616266"
"257","42.87","292","0","4/11/2016 21:25:43","4616318"
"164","47.22","98","0","4/20/2016 03:20:44","4456497"
"195","47.22","177","0","4/4/2016 23:38:11","4620310"
"259","19.88","201","0","4/17/2016 21:30:26","4616223"
"441","62.76","124","0","4/16/2016 06:20:24","4616201"
"423","49.71","107","0","4/1/2016 22:20:51","4616299"
"433","57.17","131","0","4/14/2016 22:20:36","4616215"
"410","59.03","79","0","4/10/2016 07:06:16","4763656"
"380","45.98","56","0","4/30/2016 21:00:31","4763648"
"110","49.71","152","0","4/30/2016 14:55:42","4616281"
"169","18.02","498","0","4/1/2016 07:44:50","4616355"
"433","55.3","136","0","4/2/2016 12:30:50","4616215"
"263","44.74","47","0","4/13/2016 12:09:00","4763657"
"416","52.82","88","0","4/8/2016 20:44:14","4763651"
"319","24.85","424","0","4/22/2016 13:26:02","4362251"
"213","41.01","58","0","4/28/2016 06:50:32","4456450"
"410","52.2","89","0","4/5/2016 11:35:49","4763656"
"169","55.3","166","0","4/26/2016 22:50:40","4616355"
"157","24.23","500","0","4/14/2016 07:45:36","4616271"
"110","49.71","153","0","4/6/2016 19:43:54","4616281"
"350","45.98","179","0","4/2/2016 16:05:51","4616196"
"413","49.71","43","0","4/11/2016 04:41:41","4616219"
"204","45.98","247","0","4/8/2016 09:06:21","4616320"
"410","49.71","92","0","4/5/2016 12:00:48","4763656"
"259","13.05","313","0","4/18/2016 12:00:27","4616223"
"150","13.05","700","0","4/20/2016 08:35:30","4616340"
"160","52.82","104","0","4/18/2016 19:05:27","4616266"
"319","39.15","245","0","4/15/2016 20:24:12","4362251"
"149","11.18","640","0","4/28/2016 17:50:41","4616339"
"261","54.06","79","0","4/16/2016 11:40:25","4616226"
"440","54.06","142","0","4/19/2016 03:36:14","4329483"
"106","21.75","102","0","4/25/2016 23:50:37","4616323"
"381","60.27","27","0","4/9/2016 19:11:39","4616194"
"263","44.74","47","0","4/9/2016 23:11:15","4763657"
"413","49.71","43","0","4/3/2016 07:05:51","4616219"
"406","54.06","128","0","4/10/2016 05:56:14","4456506"
"382","44.12","176","0","4/7/2016 12:48:55","4616216"
"261","52.2","83","0","4/21/2016 07:05:30","4616226"
"208","55.3","200","0","4/17/2016 17:45:27","4616350"
"171","49.71","260","0","4/18/2016 05:20:28","4616357"
"427","44.74","199","0","4/26/2016 23:06:40","4616259"
"395","39.15","209","0","4/19/2016 21:15:43","4456476"
"412","50.95","42","0","4/29/2016 23:05:41","4616218"
"186","8.08","1008","0","4/22/2016 00:11:17","4620315"
"378","6.21","324","0","4/29/2016 11:43:42","4616197"
"379","52.82","51","0","4/30/2016 03:38:31","4763650"
"169","60.27","153","0","4/29/2016 04:35:41","4616355"
"351","42.25","132","0","4/16/2016 11:40:25","4616210"
"164","34.18","135","0","4/12/2016 09:20:13","4456497"
"185","11.18","221","0","4/13/2016 06:49:43","4616267"
"383","50.95","148","0","4/28/2016 15:25:41","4616217"
"165","49.09","51","0","4/23/2016 13:16:33","4616305"
"316","50.95","297","0","4/18/2016 18:48:59","4456516"
"150","1.86","4477","0","4/3/2016 23:45:53","4616340"
"124","39.77","163","0","4/24/2016 17:36:22","4456501"
"206","32.93","357","0","4/22/2016 15:55:03","4362252"
"380","52.2","50","0","4/1/2016 08:34:49","4763648"
"338","39.77","107","0","4/22/2016 23:13:32","4616255"
"258","49.71","85","0","4/16/2016 14:35:26","4616220"
"157","34.8","331","0","4/24/2016 13:26:36","4616271"
"344","42.25","106","0","4/12/2016 05:31:29","4620330"
"418","52.2","139","0","4/28/2016 04:40:41","4616205"
"433","57.17","131","0","4/7/2016 14:00:55","4616215"
"167","47.85","142","0","4/22/2016 06:26:31","4616312"
"204","55.3","192","0","4/8/2016 20:47:39","4616320"
"417","39.77","115","0","4/12/2016 11:24:14","4763649"
"365","26.72","149","0","4/27/2016 10:46:31","4456510"
"221","54.06","189","0","4/3/2016 07:00:53","4616333"
"295","57.79","67","0","4/16/2016 02:15:25","4616250"
"381","54.06","30","0","4/2/2016 14:05:51","4616194"
"450","47.85","410","0","4/11/2016 11:01:41","4616346"
"126","55.92","102","0","4/28/2016 11:05:41","4616247"
"395","39.15","208","0","4/12/2016 17:30:14","4456476"
"331","21.13","368","0","4/22/2016 07:31:31","4616353"
"199","55.92","195","0","4/28/2016 09:30:42","4616351"
"263","39.15","55","0","4/6/2016 19:44:06","4763657"
"264","41.01","52","0","4/4/2016 14:05:49","4763655"
"427","44.74","196","0","4/19/2016 23:30:29","4616259"
"204","14.91","816","0","4/15/2016 08:15:37","4616320"
"222","37.9","178","0","4/26/2016 09:20:40","4616332"
"413","50.95","42","0","4/2/2016 17:35:51","4616219"
"369","39.15","110","0","4/7/2016 21:05:19","4616282"
"406","49.71","136","0","4/13/2016 21:35:00","4456506"
"377","57.79","67","0","4/18/2016 05:30:27","4616195"
"410","42.87","108","0","4/8/2016 09:50:07","4763656"
"119","39.15","165","0","4/8/2016 20:44:14","4456502"
"417","42.25","109","0","4/20/2016 10:19:44","4763649"
"184","62.14","41","0","4/28/2016 06:30:41","4616253"
"221","49.71","203","0","4/22/2016 11:06:31","4616333"
"448","24.85","778","0","4/10/2016 17:20:27","4620343"
"4","19.26","172","0","4/24/2016 22:05:37","4616338"
"325","8.7","602","0","4/16/2016 18:10:09","4329472"
"385","47.85","30","0","4/22/2016 23:13:32","4616208"
"169","57.17","162","0","4/29/2016 01:55:42","4616355"
"411","39.77","117","0","4/17/2016 17:10:00","4763652"
"417","49.09","95","0","4/22/2016 23:13:44","4763649"
"332","49.09","186","0","4/25/2016 17:15:38","4616354"
"169","29.2","310","0","4/13/2016 09:54:43","4616355"
"199","52.82","208","0","4/22/2016 23:13:32","4616351"
"177","13.05","329","0","4/7/2016 13:50:56","4616309"
"261","54.06","80","0","4/7/2016 08:00:56","4616226"
"141","42.25","172","0","4/8/2016 20:44:14","4456478"
"213","39.15","61","0","4/13/2016 07:14:15","4456450"
"223","27.96","94","0","4/20/2016 15:45:28","4616341"
"129","47.22","71","0","4/9/2016 08:56:39","4616246"
"1","9.94","514","0","4/17/2016 19:20:27","4616337"
"417","57.17","82","0","4/11/2016 01:36:15","4763649"
"202","44.12","49","0","4/30/2016 04:40:30","4456483"
"332","59.03","155","0","4/29/2016 12:55:42","4616354"
"171","50.95","237","0","4/8/2016 02:46:20","4616357"
"338","34.18","151","0","4/4/2016 06:55:52","4616255"
"436","62.14","84","0","4/19/2016 15:30:28","4616202"
"177","11.18","369","0","4/8/2016 20:47:39","4616309"
"436","62.14","84","0","4/21/2016 16:10:30","4616202"
"204","60.89","173","0","4/17/2016 07:40:26","4616320"
"206","55.92","210","0","4/25/2016 15:52:39","4362252"
"148","3.11","6532","0","4/18/2016 22:50:27","4616257"
"423","54.06","100","0","4/8/2016 20:47:39","4616299"
"410","52.82","87","0","4/14/2016 17:45:00","4763656"
"332","62.76","147","0","4/19/2016 04:45:28","4616354"
"439","34.8","82","0","4/13/2016 18:05:39","4616200"
"344","39.77","112","0","4/18/2016 00:05:12","4620330"
"345","31.07","141","0","4/3/2016 19:21:09","4620314"
"394","42.87","169","0","4/17/2016 20:20:26","4616225"
"436","62.14","84","0","4/20/2016 09:55:29","4616202"
"141","41.01","175","0","4/24/2016 14:51:21","4456478"
"398","39.15","193","0","4/26/2016 14:01:33","4456481"
"221","39.77","253","0","4/17/2016 18:50:28","4616333"
"338","11.18","453","0","4/5/2016 10:10:53","4616255"
"418","44.12","24","0","4/4/2016 13:50:53","4616205"
"364","22.99","177","0","4/14/2016 12:49:01","4456511"
"351","50.95","112","0","4/30/2016 09:45:42","4616210"
"378","55.3","46","0","4/11/2016 14:25:41","4616197"
"450","50.95","387","0","4/19/2016 06:05:27","4616346"
"441","60.89","128","0","4/17/2016 10:37:25","4616201"
"423","57.79","93","0","4/18/2016 01:25:26","4616299"
"313","55.3","277","0","4/3/2016 09:00:53","4616365"
"324","41.01","134","0","4/19/2016 22:51:15","4329473"
"217","55.3","185","0","4/10/2016 05:56:40","4616328"
