,Speed,TravelTime,DataAsOf,linkId
184786,13.671875,468,7/5/2018 21:06:29,4616324
814866,46.59375,155,1/22/2018 03:32:09,4616225
472679,52.8125,71,1/13/2018 05:43:03,4616356
700719,0.0,0,1/19/2018 05:03:08,4620315
1041044,41.625,199,9/27/2018 22:48:22,4620310
374748,9.3203125,476,6/10/2018 18:33:04,4620330
241392,59.65625,47,2/7/2018 06:03:04,4616211
560378,53.4375,50,8/15/2018 13:13:09,4362314
881364,41.0,92,2/23/2018 14:37:09,4616356
313976,57.15625,46,12/9/2018 04:23:25,4616197
639335,50.9375,125,4/17/2018 05:13:01,4456500
758499,0.0,0,6/20/2018 17:48:09,4329472
200520,43.5,270,10/6/2018 07:03:25,4362252
83059,37.28125,289,12/3/2018 05:13:21,4616276
317226,11.796875,681,10/9/2018 07:13:22,4616228
123105,0.0,0,4/4/2018 05:28:06,4362250
850962,45.96875,46,1/23/2018 01:53:03,4763655
924088,0.0,0,9/24/2018 22:17:20,4763652
1059158,42.25,257,4/27/2018 19:13:11,4616350
558266,12.421875,342,3/15/2018 11:33:03,4616309
215435,23.609375,535,6/6/2018 16:03:11,4616318
430940,47.21875,99,10/12/2018 05:28:22,4763649
32725,54.6875,117,10/1/2018 23:18:23,4616312
424963,49.09375,196,4/11/2018 19:48:06,4362251
759015,34.78125,68,1/20/2018 17:04:04,4456450
315173,4.96875,1527,7/9/2018 05:48:04,4620315
121258,6.2109375,982,10/4/2018 06:03:27,4456502
699241,0.0,0,1/19/2018 03:53:03,4329472
122035,52.8125,96,7/4/2018 06:18:09,4616255
298128,32.3125,364,8/8/2018 19:13:18,4362252
443828,18.640625,417,5/12/2018 13:28:11,4616353
64972,55.3125,135,7/2/2018 19:09:03,4616247
1184229,42.25,185,7/31/2018 15:23:03,4616201
283284,0.0,0,8/8/2018 09:58:17,4456494
67615,0.0,0,12/2/2018 19:38:33,4616210
285186,27.953125,275,6/8/2018 11:07:03,4329483
265379,52.8125,313,2/7/2018 20:47:03,4362250
1104248,3.099609375,2456,9/29/2018 13:48:23,4620315
138782,46.59375,81,2/4/2018 15:03:03,4616356
542688,54.0625,102,12/15/2018 01:48:15,4616192
719322,31.0625,210,8/19/2018 15:33:02,4456502
653069,39.75,53,12/17/2018 22:13:22,4763657
1174620,0.0,0,8/31/2018 08:58:27,4329499
766646,46.59375,45,9/20/2018 20:58:30,4616219
858014,44.125,54,8/23/2018 05:13:19,4456450
1022163,59.03125,111,2/27/2018 04:52:03,4616193
332882,54.0625,72,1/9/2018 15:13:03,4616195
233799,58.40625,46,5/7/2018 03:18:06,4362314
903068,9.3203125,259,7/24/2018 08:48:04,4616267
83330,0.0,0,3/3/2018 05:22:04,4456478
464264,55.3125,124,5/13/2018 02:03:03,4456505
616285,19.875,272,2/16/2018 19:57:03,4329508
135410,45.375,102,10/4/2018 14:48:19,4763652
756451,18.640625,375,1/20/2018 15:28:10,4616232
604581,32.3125,73,2/16/2018 12:47:04,4456450
554809,53.4375,179,7/15/2018 09:43:05,4362251
791406,58.40625,48,4/21/2018 01:08:10,4616200
528078,39.125,56,5/14/2018 17:43:04,4456483
360234,10.5625,220,12/10/2018 09:43:22,4456452
281561,39.75,209,2/8/2018 06:42:03,4620310
388077,36.03125,121,12/11/2018 02:13:17,4620314
690883,50.9375,84,1/18/2018 22:43:04,4616226
731643,56.53125,56,4/19/2018 13:03:11,4616212
496744,54.6875,137,4/13/2018 15:08:03,4616215
58511,8.6875,839,2/2/2018 13:53:10,4616261
999502,58.40625,139,7/26/2018 20:33:20,4616228
203514,50.34375,85,1/6/2018 05:56:04,4616226
196204,49.6875,167,5/6/2018 04:08:03,4620310
269601,52.8125,101,5/8/2018 01:28:11,4616241
1027828,37.90625,217,7/27/2018 14:03:04,4616297
413546,13.671875,394,5/11/2018 18:43:04,4616337
622734,44.71875,182,2/16/2018 23:52:03,4456476
166340,36.65625,68,1/5/2018 06:57:11,4616305
812850,57.78125,77,6/22/2018 03:23:04,4616260
539537,60.28125,126,10/15/2018 00:33:20,4616352
683928,16.765625,177,12/18/2018 17:18:27,4456479
1069303,37.90625,103,10/29/2018 11:42:37,4616209
636743,51.5625,83,4/17/2018 03:43:04,4616220
1046940,57.15625,120,8/28/2018 02:03:13,4456506
1078036,18.015625,390,3/28/2018 23:09:04,4616339
469963,54.0625,142,5/13/2018 05:33:03,4329483
16482,54.6875,85,8/1/2018 13:08:10,4616246
1132311,34.15625,207,3/30/2018 08:38:10,4616235
244784,49.6875,93,7/7/2018 10:23:03,4456496
748962,51.5625,41,2/20/2018 05:17:10,4616204
616231,41.625,55,8/16/2018 23:43:17,4763650
393299,27.953125,343,10/11/2018 06:18:22,4616340
809116,45.375,94,2/21/2018 18:22:04,4616220
60047,42.25,274,4/2/2018 15:23:10,4616320
312531,45.96875,235,9/9/2018 04:08:17,4616276
777797,53.4375,47,12/21/2018 03:23:17,4616253
671719,42.25,171,10/19/2018 05:23:24,4456477
160856,51.5625,49,3/5/2018 05:12:03,4616305
91889,29.8125,168,10/3/2018 11:53:23,4329507
1145924,26.703125,277,3/30/2018 17:03:10,4616261
326738,29.8125,228,7/9/2018 12:53:04,4616272
1031831,52.8125,84,4/27/2018 02:38:10,4616260
454452,0.0,0,6/12/2018 21:33:12,4616216
1012841,0.0,0,5/27/2018 05:23:03,4329473
521017,39.75,107,1/14/2018 12:02:02,4620331
1070699,11.796875,228,10/29/2018 12:33:25,4362314
123231,8.0703125,310,6/4/2018 06:58:03,4456498
1021636,21.734375,360,7/27/2018 10:13:12,4616353
1163636,45.375,48,4/30/2018 10:23:04,4456483
768472,0.0,0,2/20/2018 17:23:03,4616266
716945,56.53125,284,4/19/2018 04:13:06,4362247
565177,20.5,126,5/15/2018 16:43:03,4616342
325109,50.34375,92,1/9/2018 10:22:02,4763651
611635,54.0625,72,6/16/2018 22:52:05,4616195
608862,51.5625,121,9/16/2018 19:28:24,4616203
284289,24.234375,301,9/8/2018 10:37:34,4616225
236088,5.58984375,1436,1/7/2018 02:02:04,4456476
709190,11.1796875,561,7/19/2018 09:03:02,4456502
9241,55.3125,46,9/1/2018 08:38:25,4616253
660543,37.90625,64,12/18/2018 02:48:14,4456452
932028,47.84375,44,4/24/2018 14:14:03,4616218
215829,51.5625,179,8/6/2018 16:18:03,4616354
416446,50.9375,91,5/11/2018 20:28:03,4763652
1068628,47.84375,93,9/28/2018 15:48:28,4616250
604022,12.421875,864,10/16/2018 16:28:24,4616276
595036,0.0,0,9/16/2018 10:53:19,4329472
1101488,30.4375,356,1/29/2018 15:28:03,4616276
499453,61.5,132,9/13/2018 23:43:21,4616228
549545,61.5,81,9/15/2018 06:48:26,4362342
270573,47.84375,155,12/8/2018 01:33:19,4616261
80817,51.5625,45,8/3/2018 04:53:16,4763650
282785,49.09375,87,2/8/2018 07:27:03,4620331
450402,52.8125,218,3/12/2018 16:58:09,4616320
970400,0.0,0,6/26/2018 04:43:04,4456478
816940,54.0625,169,12/22/2018 03:33:21,4616355
592547,10.5625,809,8/16/2018 09:03:20,4616259
634364,57.15625,131,4/17/2018 02:18:09,4616247
160341,57.15625,28,8/4/2018 03:38:06,4616194
722806,41.625,154,9/19/2018 17:48:22,4456500
4488,0.0,0,1/1/2018 02:47:15,4620331
36163,9.3203125,657,6/2/2018 01:13:10,4616324
1197076,50.9375,91,8/31/2018 23:18:20,4763652
164839,40.375,39,10/5/2018 08:58:23,4616194
308465,0.0,0,6/9/2018 01:38:08,4329473
985805,39.75,59,6/26/2018 14:13:04,4456450
951476,4.96875,650,10/26/2018 10:43:37,4616338
809086,60.875,85,8/21/2018 22:52:23,4616202
768955,57.78125,105,6/21/2018 00:13:03,4616198
37872,46.59375,177,10/2/2018 02:28:17,4620310
448250,48.46875,51,7/12/2018 15:58:03,4616305
882342,22.984375,300,9/23/2018 20:28:38,4616272
557379,0.0,0,9/15/2018 11:38:35,4616210
420873,32.3125,388,3/11/2018 22:43:10,4616318
257042,56.53125,111,4/7/2018 14:18:03,4616203
737174,62.75,146,12/20/2018 02:13:16,4616354
1144978,9.9375,692,8/30/2018 14:43:21,4616232
674779,41.0,202,7/18/2018 11:47:03,4616297
1143047,45.96875,140,4/29/2018 21:52:03,4456500
1061558,0.0,0,9/28/2018 11:27:35,4616325
102470,13.671875,531,9/3/2018 18:13:25,4616225
139000,50.34375,85,5/4/2018 16:48:03,4616226
750732,46.59375,118,2/20/2018 06:22:10,4616239
1013505,10.5625,422,3/27/2018 07:18:03,4456496
750628,42.875,293,4/20/2018 00:33:10,4616318
899867,30.4375,86,2/24/2018 01:57:03,4616341
242018,31.0625,235,2/7/2018 06:27:03,4620298
487997,13.671875,467,2/13/2018 13:12:02,4456502
461684,50.34375,107,9/13/2018 00:23:21,4616241
175288,42.875,150,5/5/2018 15:13:03,4616312
234580,16.765625,250,6/7/2018 03:58:03,4620332
1102915,0.0,0,7/29/2018 12:58:03,4616220
107676,20.5,127,8/3/2018 21:28:30,4616341
886511,0.0,0,4/27/2017 14:07:03,4616257
722595,0.0,0,6/19/2018 19:33:11,4616217
18156,37.90625,146,3/1/2018 13:07:03,4329473
533286,22.359375,308,2/14/2018 16:52:03,4616272
194385,34.78125,68,9/6/2018 02:58:16,4456452
810634,52.8125,306,12/21/2018 23:38:21,4362247
512870,53.4375,129,4/13/2018 12:08:03,4456505
81688,58.40625,79,5/3/2018 05:23:10,4616246
592777,50.9375,90,5/16/2018 08:44:03,4763649
914760,37.90625,237,12/24/2018 16:18:21,4616298
911694,0.0,0,3/24/2018 13:42:08,4620315
66527,32.9375,119,1/2/2018 17:07:11,4362249
380299,19.265625,330,5/10/2018 22:08:03,4456501
1135030,19.265625,203,7/30/2018 08:48:06,4616195
760989,36.65625,58,1/20/2018 18:13:10,4616205
251960,4.33984375,1758,10/7/2018 14:53:19,4620315
712913,0.0,0,8/19/2018 11:27:13,4616210
166777,39.75,107,5/5/2018 09:58:03,4616309
73842,0.0,0,3/2/2018 23:27:04,4616346
112468,9.9375,608,6/4/2018 00:18:08,4616324
844804,55.3125,106,9/22/2018 21:18:46,4616206
263213,29.203125,243,6/7/2018 21:38:11,4616235
260756,12.421875,554,10/7/2018 20:18:27,4616329
342599,50.9375,41,2/9/2018 20:02:10,4616218
56456,36.03125,137,6/2/2018 13:43:03,4329507
2712,38.53125,115,6/1/2018 04:33:03,4620330
910725,38.53125,177,7/24/2018 13:33:03,4456505
887466,36.03125,264,2/23/2018 18:22:05,4362251
547328,49.09375,87,7/15/2018 05:08:16,4620331
373035,43.5,58,9/10/2018 17:33:18,4616305
839798,0.0,0,4/22/2018 06:23:10,4616217
767772,22.359375,192,10/21/2018 16:53:21,4616309
997794,19.265625,115,3/26/2018 21:38:04,4616323
1015470,8.0703125,739,10/28/2018 02:18:29,4616203
718485,15.53125,255,12/19/2018 14:43:23,4616229
821448,57.15625,87,10/23/2018 02:18:17,4362342
894572,49.09375,146,12/24/2018 03:48:18,4616235
244822,48.46875,77,6/7/2018 10:18:04,4616356
112024,0.0,0,5/4/2018 00:08:10,4616210
895353,56.53125,131,6/24/2018 06:18:04,4616247
403384,37.28125,174,8/11/2018 12:18:03,4456501
118153,45.96875,56,5/4/2018 03:58:10,4616342
954656,18.640625,367,7/25/2018 16:43:03,4616329
460778,36.03125,196,1/12/2018 22:23:10,4616232
141895,54.6875,302,6/4/2018 18:33:03,4362250
704788,44.125,232,9/19/2018 06:43:35,4616333
972014,55.90625,82,7/26/2018 03:28:12,4616246
771078,59.65625,66,3/20/2018 22:53:04,4616195
474585,40.375,114,3/13/2018 07:53:03,4456497
470247,58.40625,129,2/13/2018 02:17:04,4616352
101524,52.8125,88,1/3/2018 14:50:20,4763656
477945,8.0703125,1448,2/13/2018 07:02:11,4616357
873453,37.90625,114,4/23/2018 02:43:03,4620314
72933,0.0,0,4/2/2018 23:08:10,4616210
558678,60.28125,53,6/15/2018 14:33:03,4616212
442372,16.15625,308,1/12/2018 10:57:03,4329507
668801,30.4375,165,4/17/2018 23:07:03,4329507
1119622,0.0,0,9/29/2018 23:18:23,4616341
74443,28.578125,579,2/2/2018 23:37:19,4362250
84353,43.5,60,6/3/2018 06:58:10,4616342
377977,52.1875,82,7/10/2018 20:33:12,4616226
420072,8.0703125,516,4/11/2018 16:54:04,4616309
1089003,55.90625,99,9/29/2018 04:23:20,4616192
539190,0.0,0,8/15/2018 00:08:13,4616217
15880,45.96875,93,9/1/2018 12:43:19,4616220
715422,32.3125,199,8/19/2018 13:08:03,4456501
365310,7.44921875,723,1/10/2018 11:22:03,4616337
115387,11.1796875,207,5/4/2018 02:13:03,4456450
621975,15.53125,142,4/16/2018 18:49:04,4616323
404191,60.28125,131,1/11/2018 11:18:03,4616213
927358,24.84375,260,12/25/2018 00:13:12,4456502
909005,0.0,0,4/27/2017 14:07:03,4616271
937495,11.796875,469,2/25/2018 00:57:02,4456494
825163,30.4375,100,3/22/2018 08:18:04,4456479
137415,44.125,267,6/4/2018 15:48:06,4362252
733272,56.53125,291,5/20/2018 00:38:03,4362250
331466,47.21875,79,1/9/2018 14:22:03,4616356
161693,37.28125,143,3/5/2018 05:47:03,4456510
555122,45.375,195,1/15/2018 09:03:03,4616298
30374,48.46875,110,9/1/2018 21:38:31,4616241
728621,12.421875,508,12/19/2018 20:58:26,4456502
1047776,50.9375,80,3/28/2018 04:28:10,4616229
1013228,13.671875,394,6/27/2018 07:13:03,4329472
802542,50.34375,106,2/21/2018 11:08:10,4616299
1086809,53.4375,41,7/29/2018 02:28:05,4456483
103495,56.53125,50,2/3/2018 17:23:03,4616211
125644,0.0,0,1/4/2018 05:46:10,4616282
546807,41.625,173,5/15/2018 05:18:03,4616339
176094,14.2890625,222,6/5/2018 15:58:04,4616338
1028793,9.9375,399,9/27/2018 15:08:30,4616223
348322,0.0,0,5/10/2018 02:23:04,4456478
426350,52.1875,48,7/12/2018 02:28:04,4616305
493247,54.6875,127,12/13/2018 19:13:35,4616199
3177,42.875,50,1/1/2018 01:57:12,4763657
409303,45.96875,92,6/11/2018 15:53:03,4616220
119444,44.125,163,7/4/2018 05:23:04,4616339
554930,0.0,0,7/15/2018 09:48:03,4616319
930462,49.6875,220,10/25/2018 21:48:34,4616350
891181,13.0390625,597,12/24/2018 02:13:20,4616353
294427,50.9375,91,8/8/2018 16:53:02,4763656
255606,34.78125,184,7/7/2018 17:03:03,4456502
1015633,54.6875,85,10/28/2018 02:23:14,4763651
76405,56.53125,82,9/3/2018 02:08:13,4763651
24765,37.28125,38,2/1/2018 17:03:03,4616208
463694,0.0,0,3/13/2018 01:08:04,4329507
341401,49.09375,109,2/9/2018 19:17:11,4616241
952170,36.65625,151,8/25/2018 15:28:11,4616239
1041271,52.1875,133,4/27/2018 08:18:11,4616199
118614,50.9375,84,6/4/2018 04:08:03,4620331
329041,62.125,51,12/9/2018 13:38:20,4616212
459572,38.53125,192,7/12/2018 22:57:26,4616247
448360,19.265625,338,4/12/2018 09:58:03,4456501
675166,0.0,0,9/18/2018 12:28:20,4456496
730287,6.828125,916,7/19/2018 22:03:04,4456501
910952,26.09375,213,8/24/2018 13:58:04,4329473
272919,58.40625,276,3/8/2018 02:23:05,4362247
297754,53.4375,53,4/8/2018 14:54:03,4616211
124881,62.75,111,1/4/2018 05:16:03,4616199
967736,57.15625,138,4/25/2018 11:47:03,4616213
492642,38.53125,166,10/13/2018 19:33:43,4456500
22446,54.0625,112,3/1/2018 15:42:10,4616198
857982,22.359375,452,4/22/2018 17:23:10,4616328
349352,45.96875,46,6/10/2018 02:53:03,4763657
697974,45.375,436,1/19/2018 03:03:03,4620343
115501,0.0,0,5/4/2018 02:18:03,4620315
707649,42.875,99,4/18/2018 22:39:04,4616310
643582,56.53125,88,2/17/2018 12:37:03,4616214
961663,47.84375,241,6/25/2018 23:18:10,4616320
1104904,24.234375,296,8/29/2018 13:58:26,4616235
245145,31.6875,345,6/7/2018 10:28:10,4616350
952789,49.09375,120,1/25/2018 16:53:03,4616206
1032397,53.4375,146,1/27/2018 20:23:04,4616213
1076653,48.46875,171,9/28/2018 20:48:27,4616297
101130,47.84375,97,4/3/2018 16:08:02,4763649
207334,19.265625,138,9/6/2018 10:57:19,4616197
191730,46.59375,87,4/5/2018 22:53:10,4616223
392793,15.53125,404,4/11/2018 00:24:04,4616324
786304,0.0,0,1/21/2018 09:48:03,4616266
44345,22.359375,101,2/2/2018 05:08:03,4616323
784613,41.625,51,2/21/2018 03:17:09,4616218
15448,21.734375,187,9/1/2018 12:28:32,4616229
301512,53.4375,86,6/8/2018 21:13:03,4763656
379801,24.234375,283,10/10/2018 21:58:23,4616329
1075556,55.90625,98,4/28/2018 05:08:10,4616239
234797,47.21875,152,3/7/2018 02:53:09,4616232
501527,55.3125,198,2/13/2018 21:27:04,4616351
254921,54.6875,101,1/7/2018 13:42:10,4616252
581541,20.5,126,4/15/2018 18:23:10,4616341
455707,44.71875,48,12/12/2018 20:03:39,4763657
121191,56.53125,139,7/4/2018 05:48:10,4616353
423065,39.75,139,6/12/2018 00:23:04,4329472
1037689,41.625,111,10/28/2018 16:08:18,4456497
621243,51.5625,27,5/17/2018 03:23:03,4616208
1022738,13.0390625,482,4/26/2018 21:08:03,4616324
760410,39.125,54,12/20/2018 16:38:23,4763655
967600,20.5,494,9/26/2018 01:18:21,4616328
193427,49.6875,151,9/6/2018 02:23:15,4456481
36708,54.0625,53,12/2/2018 00:33:17,4616211
322972,46.59375,234,1/9/2018 09:06:06,4362244
1142421,23.609375,529,9/30/2018 13:23:19,4616318
465117,17.390625,323,5/13/2018 02:33:03,4456494
1108419,13.0390625,249,8/29/2018 16:08:14,4616325
392576,44.125,188,1/11/2018 04:08:03,4616196
866359,36.65625,178,4/22/2018 22:28:03,4456502
341539,49.6875,32,3/9/2018 20:43:04,4616194
153826,8.6875,357,4/4/2018 23:58:04,4616338
349,53.4375,156,3/1/2018 02:07:03,4616297
521673,3.099609375,1483,8/14/2018 13:18:14,4616202
1123878,56.53125,88,7/30/2018 01:53:03,4616214
937841,63.375,78,12/25/2018 06:38:17,4616214
724531,0.0,0,8/19/2018 18:43:21,4616210
851422,46.59375,161,7/23/2018 00:53:03,4456481
856668,0.0,0,6/23/2018 06:23:12,4616195
261026,45.96875,256,1/7/2018 17:27:05,4362252
501456,32.3125,316,6/14/2018 02:38:10,4616328
396584,54.0625,143,4/11/2018 02:38:03,4329483
492706,0.0,0,3/13/2018 19:08:03,4616266
304083,41.625,51,6/8/2018 22:47:04,4616204
675961,0.0,0,4/18/2018 03:28:09,4616196
106468,56.53125,69,2/3/2018 19:13:04,4616195
605870,28.578125,336,6/16/2018 19:23:04,4616340
506800,58.40625,128,8/14/2018 04:13:26,4616261
676769,61.5,99,2/18/2018 08:57:09,4616198
533561,0.0,0,7/14/2018 20:38:18,4616229
518549,17.390625,405,4/13/2018 12:08:03,4456477
20813,32.3125,197,10/1/2018 15:43:19,4456500
314787,63.375,120,7/9/2018 05:33:11,4616352
801940,65.25,79,8/21/2018 18:28:19,4616202
310891,59.65625,84,8/9/2018 03:03:13,4616214
749612,50.34375,105,6/20/2018 12:18:11,4616300
349081,0.0,0,1/10/2018 01:17:06,4329499
445055,0.0,0,8/12/2018 14:03:10,4616196
725886,53.4375,117,9/19/2018 19:43:29,4616203
743050,55.90625,134,3/20/2018 05:38:10,4616261
413646,37.28125,57,12/11/2018 17:58:24,4616204
455415,37.90625,286,10/12/2018 20:38:28,4362244
210855,8.0703125,507,6/6/2018 13:05:03,4620314
834899,28.578125,288,7/22/2018 14:43:03,4620310
586829,31.0625,295,10/16/2018 05:43:44,4616354
1157634,32.9375,72,8/30/2018 23:13:20,4456450
301135,34.78125,127,4/8/2018 16:58:11,4616260
463722,6.828125,476,12/13/2018 00:58:20,4616338
1176522,41.625,55,4/30/2018 18:08:02,4763650
178192,23.609375,223,3/5/2018 16:07:02,4456511
663424,46.59375,177,7/18/2018 04:48:03,4620310
612383,24.84375,287,6/16/2018 23:23:04,4616339
15130,47.21875,60,8/1/2018 12:13:04,4616200
1131393,55.90625,25,9/30/2018 06:33:20,4616208
565092,0.0,0,4/15/2018 08:29:03,4616305
703219,54.0625,128,8/19/2018 05:28:14,4616272
846033,59.65625,66,4/22/2018 10:08:04,4616195
57054,0.0,0,1/2/2018 11:17:28,4616196
591544,0.0,0,1/16/2018 09:02:11,4616216
276931,39.125,199,6/8/2018 06:18:12,4616353
659226,44.71875,159,5/18/2018 02:58:10,4616235
628593,6.2109375,708,9/17/2018 07:53:35,4616260
880417,34.15625,189,4/23/2018 06:58:03,4456502
1130667,9.9375,1229,1/30/2018 09:33:04,4616357
679066,62.75,80,4/18/2018 05:19:03,4616214
362403,6.2109375,668,1/10/2018 09:32:03,4620331
1031209,0.0,0,3/27/2018 18:13:08,4620310
310315,46.59375,269,12/9/2018 02:08:24,4616319
549421,53.4375,147,6/15/2018 08:23:03,4616201
901500,56.53125,69,8/24/2018 08:08:19,4616209
649958,16.765625,331,7/17/2018 20:28:11,4329508
829026,34.15625,71,3/22/2018 10:38:04,4456452
1090984,11.1796875,469,10/30/2018 01:08:20,4616337
668866,45.96875,54,7/18/2018 08:08:05,4616305
319373,62.125,80,12/9/2018 07:42:21,4362342
536012,14.2890625,290,12/14/2018 21:38:34,4616226
182802,16.15625,403,5/5/2018 19:53:04,4456501
80529,39.125,281,5/3/2018 04:38:10,4616350
607871,55.90625,108,6/16/2018 20:33:04,4616198
168950,16.15625,152,9/5/2018 11:18:19,4616267
635748,57.15625,115,2/17/2018 07:52:04,4616193
31952,0.0,0,3/1/2018 21:37:11,4616319
333600,0.0,0,3/9/2018 15:48:03,4620343
146243,54.6875,137,10/4/2018 21:28:27,4616215
188246,20.5,260,8/4/2018 03:38:06,4616337
626837,55.90625,134,2/17/2018 02:27:09,4616247
104723,41.625,120,12/3/2018 18:38:28,4616364
398816,27.34375,87,3/11/2018 09:03:04,4456452
243407,57.78125,120,12/7/2018 08:43:25,4616199
547926,0.0,0,7/15/2018 05:28:04,4616319
50398,54.6875,201,2/2/2018 08:48:04,4616350
386741,39.75,316,3/11/2018 00:38:10,4616318
634843,53.4375,141,12/17/2018 10:58:34,4616352
84372,34.15625,577,7/3/2018 07:03:04,4616346
136945,31.6875,398,7/4/2018 15:33:09,4616319
372665,37.90625,252,12/10/2018 16:43:27,4362251
810183,54.6875,151,5/22/2018 00:18:03,4616297
14131,49.6875,145,9/1/2018 11:38:23,4456477
1023309,57.15625,68,5/27/2018 11:47:03,4616209
373720,7.44921875,569,9/10/2018 17:58:23,4616309
135119,17.390625,246,4/4/2018 12:43:03,4616309
727005,36.65625,164,10/20/2018 15:38:35,4616198
474619,57.15625,205,5/13/2018 08:28:04,4362252
842224,0.0,0,8/22/2018 19:28:29,4616353
628618,54.6875,110,9/17/2018 08:08:21,4616198
480631,35.40625,559,8/13/2018 11:57:06,4616346
40170,49.6875,145,7/2/2018 03:43:04,4456477
870295,0.0,0,9/23/2018 13:03:25,4616210
888747,4.33984375,462,10/24/2018 19:53:36,4616323
855872,0.0,0,9/23/2018 04:08:22,4616216
97249,52.1875,145,1/3/2018 12:05:20,4616352
871311,47.21875,99,7/23/2018 13:08:03,4763652
802969,42.25,143,10/22/2018 14:53:36,4616198
618202,54.6875,85,6/17/2018 02:58:03,4456497
1001324,47.84375,133,9/26/2018 22:12:23,4616312
113370,28.578125,82,8/4/2018 00:58:04,4456450
325365,26.703125,151,3/9/2018 10:48:10,4616229
1003418,0.0,0,3/27/2018 01:03:03,4763657
986454,32.3125,75,10/27/2018 08:23:40,4456452
157735,54.0625,233,9/5/2018 04:23:19,4616319
282147,48.46875,110,10/8/2018 09:28:36,4616241
827814,53.4375,99,8/22/2018 10:33:24,4616300
429112,53.4375,86,4/11/2018 22:18:03,4763649
999740,52.8125,50,2/26/2018 15:07:03,4616197
118662,31.0625,172,6/4/2018 04:08:03,4456510
943440,22.359375,370,5/25/2018 10:33:03,4620310
906658,56.53125,117,12/24/2018 11:11:22,4616193
55245,52.1875,123,12/2/2018 12:02:28,4616312
141230,0.0,0,8/4/2018 03:38:13,4616339
620903,10.5625,605,6/17/2018 04:38:10,4616324
924186,62.75,111,9/24/2018 22:22:22,4616199
757284,24.234375,124,10/21/2018 10:23:21,4456479
391277,55.3125,150,12/11/2018 04:13:20,4620315
255039,35.40625,106,3/7/2018 15:23:09,4616356
1094897,26.09375,300,6/29/2018 09:43:11,4616353
719071,14.2890625,281,5/19/2018 15:36:09,4616223
761058,19.265625,626,10/21/2018 12:43:29,4616357
378709,47.84375,52,7/10/2018 21:03:19,4616305
481163,24.84375,284,5/13/2018 12:43:10,4616232
523482,8.0703125,596,6/14/2018 16:23:11,4616255
341073,41.0,92,2/9/2018 19:52:11,4616356
942638,29.203125,146,9/25/2018 09:53:22,4616309
963103,52.1875,143,8/25/2018 22:17:27,4616247
418383,42.25,130,5/11/2018 21:38:11,4616239
998393,32.9375,291,3/26/2018 21:58:03,4616340
742770,14.90625,352,12/20/2018 05:43:33,4616337
1150100,42.25,257,3/30/2018 19:38:10,4616351
683106,53.4375,128,2/18/2018 12:57:03,4456506
365158,55.90625,122,2/10/2018 09:52:03,4456505
600711,24.234375,162,3/16/2018 13:43:03,4616209
746019,44.71875,152,2/20/2018 03:32:04,4616329
1159333,1.8603515625,1126,3/31/2018 01:28:09,4616341
342714,31.6875,158,10/9/2018 22:58:28,4329507
680130,49.09375,95,6/18/2018 17:13:03,4763649
360755,42.25,105,2/10/2018 07:12:03,4620330
1128127,58.40625,43,8/30/2018 04:33:18,4616253
932373,0.0,0,8/25/2018 03:13:21,4616328
456296,14.2890625,220,5/12/2018 21:08:04,4616338
1064258,22.984375,309,9/28/2018 13:08:30,4616232
749475,49.09375,94,6/20/2018 12:13:03,4763652
20908,45.96875,238,2/1/2018 14:42:05,4362244
