"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"206","36.04","324","0","2/5/2016 17:11:18","4362252"
"195","31.69","256","0","2/20/2016 08:07:44","4620310"
"142","54.06","35","0","2/22/2016 23:30:16","4616261"
"412","44.74","47","0","2/18/2016 17:24:36","4616218"
"383","42.25","179","0","2/26/2016 21:28:18","4616217"
"453","6.21","1036","0","2/8/2016 01:44:45","4616239"
"202","57.17","37","0","2/19/2016 08:00:34","4456483"
"205","47.22","301","0","2/9/2016 06:05:26","4362247"
"423","59.03","91","0","2/6/2016 06:29:44","4616299"
"453","1.86","2255","0","2/7/2016 02:59:44","4616239"
"318","52.2","76","0","2/1/2016 03:01:07","4362249"
"330","39.15","127","0","2/20/2016 08:07:44","4329507"
"422","44.74","197","0","2/23/2016 10:10:15","4616298"
"427","42.87","208","0","2/9/2016 00:20:28","4616259"
"417","41.01","112","0","2/5/2016 16:33:27","4763649"
"140","34.18","89","0","2/28/2016 22:26:14","4456479"
"205","26.72","581","0","1/21/2016 19:49:19","4362247"
"165","45.98","54","0","2/29/2016 09:01:21","4616305"
"110","55.92","136","0","2/15/2016 05:20:33","4616281"
"423","57.79","92","0","2/7/2016 08:49:45","4616299"
"383","49.71","151","0","2/7/2016 16:39:45","4616217"
"435","57.79","104","0","2/17/2016 03:05:36","4616198"
"204","55.3","191","0","2/6/2016 22:54:45","4616320"
"422","47.85","186","0","2/19/2016 23:10:12","4616298"
"395","42.25","194","0","2/20/2016 05:02:13","4456476"
"298","39.15","64","0","2/11/2016 09:05:34","4456498"
"345","47.22","111","0","2/11/2016 03:09:16","4620314"
"338","52.82","97","0","2/14/2016 12:45:33","4616255"
"165","47.22","53","0","2/14/2016 04:40:32","4616305"
"425","50.95","212","0","2/3/2016 08:54:41","4616276"
"426","31.07","221","0","2/1/2016 15:33:41","4616272"
"212","52.2","208","0","2/12/2016 19:19:34","4362244"
"433","55.3","136","0","2/25/2016 09:15:17","4616215"
"324","37.28","148","0","2/18/2016 15:55:42","4329473"
"265","14.91","486","0","2/16/2016 18:46:38","4620298"
"208","57.79","185","0","2/17/2016 09:30:36","4616350"
"141","44.12","163","0","2/4/2016 11:50:28","4456478"
"332","60.27","154","0","2/14/2016 11:55:34","4616354"
"150","6.21","1565","0","2/14/2016 21:05:34","4616340"
