"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"170","59.65","63","0","6/12/2019 03:58:03","4616356"
"344","11.80","371","0","6/25/2019 16:03:09","4620330"
"207","49.08","155","0","6/15/2019 15:09:04","4616352"
"222","22.36","304","0","6/28/2019 20:28:04","4616332"
"385","13.04","106","0","6/15/2019 13:14:03","4616208"
"433","39.76","188","0","6/20/2019 02:19:10","4616215"
"155","0.00","0","-","6/7/2019 18:23:11","4616232"
"262","50.33","251","0","6/12/2019 05:43:10","4616319"
"427","7.45","1155","0","6/11/2019 18:03:11","4616259"
"178","45.98","181","0","6/5/2019 14:28:03","4616297"
"167","50.33","128","0","6/15/2019 10:23:04","4616312"
"431","41.01","121","0","6/18/2019 00:03:04","4616214"
"349","0.00","0","-","6/20/2019 01:13:08","4329499"
"263","42.25","51","0","6/20/2019 21:00:03","4763657"
"451","50.95","126","0","6/17/2019 23:22:01","4456500"
"215","41.01","166","0","6/1/2019 10:24:03","4616329"
"422","44.73","198","0","6/29/2019 01:23:10","4616298"
"405","47.22","56","0","6/26/2019 21:15:06","4362314"
"186","0.00","0","-","6/8/2019 19:27:03","4620315"
"222","17.39","390","0","6/30/2019 16:08:04","4616332"
"221","50.95","199","-","6/11/2019 03:14:03","4616333"
"169","40.38","227","0","6/5/2019 09:38:12","4616355"
"387","52.19","112","0","6/16/2019 17:58:04","4616206"
"205","32.93","486","0","6/24/2019 10:43:06","4362247"
"324","14.29","386","0","6/30/2019 18:27:07","4329473"
"441","0.00","0","-","6/10/2019 14:44:12","4616201"
"437","0.00","0","-","6/8/2019 08:33:12","4616203"
"119","22.99","280","0","6/21/2019 19:03:02","4456502"
"417","50.95","91","0","6/8/2019 05:38:05","4763649"
"258","22.99","183","0","6/8/2019 15:57:12","4616220"
"379","39.14","59","0","6/12/2019 16:23:03","4763650"
"428","18.01","294","0","6/6/2019 19:08:12","4616241"
"169","39.14","233","0","6/2/2019 13:53:03","4616355"
"263","45.98","46","0","6/19/2019 13:39:01","4763657"
"119","41.01","158","0","6/10/2019 01:14:03","4456502"
"410","44.73","103","0","6/15/2019 11:14:02","4763656"
"402","52.19","132","0","6/1/2019 11:04:03","4456505"
"378","36.03","74","0","6/29/2019 11:33:04","4616197"
"140","42.87","70","0","6/28/2019 20:33:03","4456479"
"265","25.47","289","0","6/12/2019 19:32:03","4620298"
"364","34.79","152","0","6/23/2019 04:14:03","4456511"
"385","15.53","90","0","6/26/2019 15:18:03","4616208"
"205","47.22","338","0","6/10/2019 12:38:06","4362247"
"168","9.32","487","0","6/17/2019 23:49:01","4456496"
"185","55.92","45","0","6/7/2019 00:48:04","4616267"
"172","50.95","84","0","6/21/2019 04:53:04","4616310"
"184","48.46","52","0","6/2/2019 14:13:03","4616253"
"263","45.98","46","0","6/2/2019 16:13:02","4763657"
"445","0.62","4686","-","6/13/2019 02:33:04","4456494"
"311","45.36","110","0","6/26/2019 07:12:06","4362342"
"377","57.78","68","0","6/8/2019 05:03:03","4616195"
"169","16.77","548","0","6/7/2019 14:38:03","4616355"
"384","57.78","121","0","6/26/2019 23:39:04","4616199"
"199","40.38","270","0","6/23/2019 15:13:03","4616351"
"435","60.27","100","0","6/30/2019 05:03:08","4616198"
"261","34.17","124","0","6/6/2019 00:48:10","4616226"
"167","53.43","120","0","6/21/2019 12:33:03","4616312"
"394","37.28","196","0","6/15/2019 13:48:03","4616225"
"110","49.70","153","0","6/24/2019 21:15:12","4616281"
"217","15.53","649","0","6/26/2019 14:48:03","4616328"
"351","0.00","0","-","6/28/2019 01:49:11","4616210"
"124","32.31","199","0","6/29/2019 23:33:03","4456501"
"345","34.79","124","0","6/2/2019 07:28:09","4620314"
"262","51.57","244","0","6/18/2019 02:48:10","4616319"
"419","39.76","53","0","6/4/2019 19:53:04","4616204"
"450","42.87","460","0","6/30/2019 20:38:04","4616346"
"258","17.39","248","0","6/30/2019 15:57:11","4616220"
"140","7.45","396","0","6/1/2019 06:19:04","4456479"
"191","13.67","302","0","6/1/2019 09:59:03","4620331"
"428","50.95","105","0","6/2/2019 10:18:10","4616241"
"451","39.76","162","0","6/14/2019 22:14:03","4456500"
"395","48.46","166","0","6/28/2019 04:04:03","4456476"
"398","21.12","355","-","6/15/2019 15:27:04","4456481"
"439","46.60","61","0","6/10/2019 11:07:04","4616200"
"160","24.23","225","0","6/19/2019 15:13:04","4616266"
"378","52.81","50","0","6/1/2019 10:19:03","4616197"
"412","46.60","45","0","6/28/2019 17:43:03","4616218"
"172","50.33","85","0","6/23/2019 02:58:04","4616310"
"377","18.01","213","0","6/28/2019 17:08:04","4616195"
"169","13.67","652","0","6/1/2019 15:33:03","4616355"
"434","67.10","47","0","6/29/2019 06:28:04","4616212"
"298","20.50","123","0","6/11/2019 10:08:03","4456498"
"155","0.00","0","-","6/13/2019 18:28:11","4616232"
"423","39.76","134","0","6/15/2019 14:03:11","4616299"
"382","0.00","0","-","6/11/2019 02:34:10","4616216"
"378","49.08","54","0","6/15/2019 01:34:11","4616197"
"150","0.00","0","-","6/27/2019 20:23:13","4616340"
"119","13.67","464","0","6/10/2019 01:44:03","4456502"
"437","48.46","129","0","6/18/2019 15:09:10","4616203"
"453","13.67","400","0","6/5/2019 09:13:12","4616239"
"436","64.62","80","0","6/4/2019 05:19:04","4616202"
"375","54.68","121","0","6/12/2019 20:43:04","4616193"
"195","6.21","1321","0","6/29/2019 06:43:03","4620310"
"331","39.14","200","0","6/5/2019 10:08:03","4616353"
"265","10.56","668","0","6/2/2019 16:08:03","4620298"
"398","25.47","295","0","6/29/2019 14:24:03","4456481"
"142","51.57","144","0","6/23/2019 11:49:03","4616261"
"375","51.57","128","0","6/17/2019 15:53:03","4616193"
"195","26.71","308","0","6/6/2019 16:17:03","4620310"
"298","43.49","57","0","6/4/2019 21:02:03","4456498"
"394","44.73","162","0","6/4/2019 23:48:05","4616225"
"347","49.08","146","0","6/23/2019 09:13:03","4456477"
"258","53.43","80","0","6/2/2019 08:03:11","4616220"
"433","34.17","217","0","6/23/2019 17:43:11","4616215"
"160","54.68","101","0","6/26/2019 01:48:04","4616266"
"412","44.73","48","0","6/10/2019 13:18:04","4616218"
"199","39.14","279","0","6/22/2019 15:13:03","4616351"
"258","10.56","390","0","6/21/2019 18:48:11","4616220"
"195","24.85","329","0","6/3/2019 11:52:03","4620310"
"428","22.99","232","0","6/21/2019 08:03:13","4616241"
"259","11.80","334","0","6/13/2019 08:24:11","4616223"
"433","52.81","142","0","6/24/2019 14:53:12","4616215"
"436","59.03","87","0","6/18/2019 21:02:04","4616202"
"190","34.79","122","0","6/15/2019 10:19:03","4620332"
"406","26.09","259","-","6/15/2019 15:27:02","4456506"
"262","42.87","292","0","6/25/2019 23:53:11","4616319"
"150","0.00","0","-","6/19/2019 03:48:11","4616340"
"385","50.95","27","0","6/21/2019 05:49:04","4616208"
"154","34.17","119","0","6/4/2019 23:33:12","4616229"
"329","16.15","345","0","6/1/2019 16:28:08","4329508"
"450","47.22","417","0","6/3/2019 22:34:04","4616346"
"170","9.32","399","0","6/12/2019 17:13:03","4616356"
"330","12.42","403","0","6/16/2019 21:35:08","4329507"
"206","30.44","387","0","6/23/2019 13:44:06","4362252"
"419","37.28","57","0","6/19/2019 09:43:03","4616204"
"119","21.74","292","0","6/3/2019 18:14:03","4456502"
"434","62.75","51","0","6/4/2019 14:28:03","4616212"
"439","53.43","53","0","6/30/2019 19:28:04","4616200"
"349","0.00","0","-","6/13/2019 02:33:08","4329499"
"165","46.60","54","-","6/8/2019 01:18:04","4616305"
"261","4.97","778","0","6/27/2019 04:19:10","4616226"
"416","56.54","82","0","6/2/2019 04:59:03","4763651"
"330","4.97","979","0","6/28/2019 20:12:09","4329507"
"347","41.01","176","0","6/22/2019 22:05:03","4456477"
"412","43.49","49","0","6/15/2019 10:48:04","4616218"
"213","23.61","101","0","6/2/2019 21:50:05","4456450"
"153","22.99","311","0","6/30/2019 21:16:12","4616235"
"436","62.13","83","0","6/12/2019 17:03:03","4616202"
"435","56.54","108","0","6/12/2019 09:22:03","4616198"
"347","14.91","470","0","6/4/2019 15:03:05","4456477"
"365","25.47","207","-","6/15/2019 15:27:02","4456510"
"142","20.50","360","0","6/25/2019 09:04:03","4616261"
"364","19.88","265","0","6/23/2019 14:09:02","4456511"
"160","53.43","103","0","6/15/2019 08:54:05","4616266"
"119","0.00","0","-","6/25/2019 01:59:03","4456502"
"345","12.42","343","0","6/18/2019 00:07:08","4620314"
"416","50.95","91","0","6/17/2019 14:14:01","4763651"
"110","47.22","163","0","6/4/2019 12:24:12","4616281"
"1","8.07","665","0","6/14/2019 10:07:09","4616337"
"142","17.39","428","0","6/21/2019 18:13:04","4616261"
"119","38.52","168","0","6/29/2019 04:19:03","4456502"
"258","6.21","677","0","6/3/2019 00:53:10","4616220"
"171","9.94","1193","0","6/19/2019 19:03:04","4616357"
"145","17.39","148","0","6/28/2019 15:33:11","4616342"
"439","49.08","58","0","6/7/2019 21:02:04","4616200"
"206","21.12","550","0","6/27/2019 10:13:07","4362252"
"406","23.61","288","0","6/6/2019 08:28:03","4456506"
"433","54.05","138","0","6/5/2019 07:08:11","4616215"
"377","32.31","120","0","6/20/2019 19:27:04","4616195"
