"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"448","41.01","484","0","12/18/2017 00:46:10","4620343"
"150","14.29","661","0","12/2/2017 09:12:26","4616340"
"387","55.92","106","0","12/21/2017 09:16:20","4616206"
"172","0.00","0","-","12/23/2017 19:32:20","4616310"
"380","11.18","208","0","12/22/2017 06:52:18","4763648"
"394","0.00","0","-","12/20/2017 03:01:27","4616225"
"129","60.27","77","0","12/30/2017 08:31:27","4616246"
"380","14.29","160","0","12/27/2017 14:11:16","4763648"
"264","42.87","49","0","12/11/2017 11:27:21","4763655"
"265","0.00","0","-","12/22/2017 18:37:26","4620298"
"295","62.13","72","0","12/10/2017 08:12:17","4616250"
"318","28.58","137","0","12/14/2017 06:22:15","4362249"
"221","20.50","496","0","12/19/2017 09:26:35","4616333"
"159","2.48","1867","0","12/16/2017 09:47:47","4616252"
"217","22.36","452","0","12/9/2017 17:32:51","4616328"
"405","59.65","45","0","12/7/2017 05:12:21","4362314"
"140","15.53","191","0","12/31/2017 23:22:14","4456479"
"171","17.39","702","0","12/3/2017 20:32:24","4616357"
"423","54.05","98","0","12/4/2017 23:32:27","4616299"
"263","0.00","0","-","12/21/2017 00:52:10","4763657"
"380","11.18","209","0","12/18/2017 06:46:17","4763648"
"195","42.25","195","0","12/8/2017 06:07:50","4620310"
"137","9.94","430","0","12/1/2017 08:32:37","4616260"
"354","0.00","0","-","12/10/2017 06:27:17","4616228"
"417","51.57","90","0","12/31/2017 19:02:22","4763649"
"448","42.25","468","0","12/9/2017 09:27:27","4620343"
"191","3.10","1219","0","12/14/2017 22:52:14","4620331"
"217","39.14","262","0","12/30/2017 16:31:38","4616328"
"184","49.70","51","0","12/26/2017 16:57:19","4616253"
"4","16.15","202","0","12/24/2017 05:12:16","4616338"
"159","3.72","1399","-","12/16/2017 07:27:40","4616252"
"450","0.00","0","-","12/13/2017 21:52:22","4616346"
"191","0.00","0","-","12/20/2017 14:51:22","4620331"
"311","58.40","85","0","12/19/2017 03:56:16","4362342"
"424","54.68","97","0","12/9/2017 00:12:18","4616300"
"445","9.32","592","0","12/13/2017 16:27:02","4456494"
"345","4.97","850","0","12/14/2017 13:32:02","4620314"
"141","1.86","2929","0","12/27/2017 23:17:19","4456478"
"213","8.69","275","0","12/18/2017 17:06:18","4456450"
"169","59.03","155","0","12/13/2017 04:02:10","4616355"
"450","32.31","607","0","12/10/2017 16:47:19","4616346"
"211","57.78","284","0","12/3/2017 00:42:10","4362250"
"126","53.43","139","0","12/23/2017 22:22:29","4616247"
"418","47.22","45","0","12/22/2017 01:02:17","4616205"
"4","14.29","221","0","12/23/2017 22:37:21","4616338"
"436","63.37","82","0","12/26/2017 16:37:20","4616202"
"165","41.01","61","0","12/15/2017 20:37:27","4616305"
"365","30.44","176","0","12/11/2017 20:12:20","4456510"
"349","0.00","0","-","12/13/2017 20:57:19","4329499"
"212","48.46","226","0","12/14/2017 01:57:13","4362244"
"422","35.41","253","0","12/11/2017 06:12:18","4616298"
"388","54.05","52","0","12/7/2017 07:37:21","4616211"
"207","52.19","145","0","12/26/2017 18:12:18","4616352"
"399","26.09","92","0","12/10/2017 18:42:19","4456452"
"106","16.77","132","0","12/12/2017 21:02:19","4616323"
"141","3.10","2276","0","12/2/2017 11:47:33","4456478"
"140","14.29","213","0","12/15/2017 08:42:16","4456479"
"177","44.11","97","0","12/16/2017 00:06:10","4616309"
"347","15.53","463","0","12/4/2017 23:42:19","4456477"
"332","31.68","287","0","12/22/2017 13:52:17","4616354"
"318","32.93","119","0","12/13/2017 09:57:14","4362249"
"448","27.96","709","0","12/11/2017 15:57:19","4620343"
"126","38.52","194","-","12/24/2017 03:47:20","4616247"
"437","55.30","113","0","12/15/2017 01:27:05","4616203"
"324","17.39","317","0","12/20/2017 09:21:23","4329473"
"154","2.48","1477","0","12/30/2017 05:42:24","4616229"
"418","27.96","76","0","12/19/2017 15:31:19","4616205"
"223","25.47","102","0","12/6/2017 09:42:34","4616341"
"205","49.08","329","0","12/6/2017 09:27:24","4362247"
"215","44.73","152","0","12/28/2017 00:47:12","4616329"
"354","23.61","345","0","12/13/2017 06:27:10","4616228"
"426","54.05","127","0","12/24/2017 05:12:16","4616272"
"3","14.91","417","0","12/27/2017 11:51:17","4616324"
"264","39.76","54","0","12/14/2017 06:37:10","4763655"
"440","45.36","169","0","12/23/2017 12:46:28","4329483"
"315","55.30","90","0","12/27/2017 23:52:19","4616364"
"417","52.81","88","0","12/31/2017 17:02:21","4763649"
"382","33.55","209","0","12/13/2017 06:17:14","4616216"
"140","19.26","155","0","12/30/2017 22:55:30","4456479"
"384","60.27","115","0","12/1/2017 21:11:21","4616199"
"106","21.74","105","0","12/6/2017 07:17:20","4616323"
"204","42.25","274","0","12/15/2017 21:57:25","4616320"
"3","6.83","891","0","12/12/2017 17:22:19","4616324"
"160","0.00","0","-","12/19/2017 00:36:11","4616266"
"376","56.54","98","0","12/7/2017 22:42:20","4616192"
"258","49.70","86","0","12/7/2017 00:27:13","4616220"
"431","60.89","82","0","12/21/2017 12:26:19","4616214"
"364","0.00","0","-","12/2/2017 18:22:43","4456511"
"195","0.00","0","-","12/21/2017 07:41:25","4620310"
"119","0.00","0","-","12/3/2017 03:57:14","4456502"
"440","48.46","159","0","12/1/2017 04:52:18","4329483"
"378","16.15","166","0","12/28/2017 13:37:19","4616197"
"160","0.00","0","-","12/22/2017 08:22:20","4616266"
"398","0.00","0","-","12/17/2017 10:11:15","4456481"
"399","9.32","250","0","12/11/2017 11:02:28","4456452"
"257","51.57","244","0","12/5/2017 00:27:20","4616318"
"390","65.86","60","0","12/6/2017 23:52:21","4616209"
"221","44.11","232","0","12/28/2017 12:16:19","4616333"
"332","59.03","156","0","12/29/2017 05:16:20","4616354"
"384","60.27","116","0","12/6/2017 13:02:25","4616199"
"184","57.78","44","0","12/13/2017 00:07:02","4616253"
"190","8.69","463","0","12/14/2017 15:37:02","4620332"
"295","61.51","73","0","12/13/2017 04:27:09","4616250"
"258","45.98","93","0","12/20/2017 16:06:17","4616220"
"424","49.08","108","0","12/2/2017 19:57:51","4616300"
"417","45.36","102","0","12/28/2017 15:22:17","4763649"
"177","16.15","264","0","12/15/2017 10:07:13","4616309"
"364","0.00","0","-","12/5/2017 02:32:14","4456511"
"178","50.95","163","0","12/1/2017 23:57:20","4616297"
"262","0.00","0","-","12/13/2017 20:27:23","4616319"
"436","60.27","86","0","12/3/2017 01:28:21","4616202"
"325","11.18","478","0","12/12/2017 08:37:19","4329472"
"221","11.80","852","0","12/9/2017 00:32:17","4616333"
"207","46.60","162","0","12/18/2017 15:51:18","4616352"
"149","32.93","218","0","12/30/2017 09:32:30","4616339"
"412","9.94","205","0","12/22/2017 06:37:19","4616218"
"258","6.21","663","0","12/14/2017 09:22:08","4616220"
"153","0.00","0","-","12/18/2017 10:51:30","4616235"
"319","40.38","235","0","12/15/2017 22:47:17","4362251"
"417","52.19","89","0","12/28/2017 06:27:18","4763649"
"338","21.12","243","0","12/1/2017 13:52:28","4616255"
"149","16.77","430","0","12/3/2017 20:12:23","4616339"
"159","55.30","100","0","12/19/2017 00:11:17","4616252"
"351","46.60","115","0","12/2/2017 00:18:13","4616210"
"186","24.23","343","0","12/15/2017 09:57:14","4620315"
"164","46.60","100","0","12/5/2017 16:27:43","4456497"
"384","32.31","216","0","12/21/2017 14:46:18","4616199"
"257","6.83","1754","-","12/29/2017 01:31:12","4616318"
"417","50.95","91","0","12/11/2017 19:37:18","4763649"
"140","36.03","84","0","12/6/2017 02:52:15","4456479"
"402","52.19","131","0","12/31/2017 15:42:15","4456505"
"330","41.01","122","0","12/17/2017 07:41:15","4329507"
"439","49.70","57","0","12/9/2017 09:42:34","4616200"
"311","59.65","83","0","12/21/2017 01:12:12","4362342"
"377","60.89","64","0","12/31/2017 23:12:17","4616195"
"190","0.00","0","-","12/26/2017 09:52:23","4620332"
"453","54.05","102","0","12/29/2017 08:05:31","4616239"
"221","22.36","450","0","12/13/2017 12:42:12","4616333"
"394","0.00","0","-","12/10/2017 00:22:17","4616225"
"190","0.00","0","-","12/28/2017 02:42:17","4620332"
"430","41.63","187","0","12/15/2017 13:42:13","4616213"
"170","20.50","180","0","12/14/2017 09:42:08","4616356"
"431","59.65","84","0","12/3/2017 07:17:26","4616214"
"177","7.45","546","0","12/5/2017 16:52:19","4616309"
"171","7.45","1634","0","12/10/2017 15:57:23","4616357"
"211","55.30","297","0","12/10/2017 21:02:18","4362250"
"378","56.54","47","0","12/25/2017 05:06:14","4616197"
"384","62.13","112","0","12/10/2017 09:07:18","4616199"
"380","47.84","48","0","12/31/2017 10:46:16","4763648"
"185","47.22","53","0","12/26/2017 18:22:19","4616267"
"384","60.27","115","0","12/20/2017 10:16:20","4616199"
"390","66.48","59","-","12/30/2017 04:32:18","4616209"
"217","16.77","592","0","12/12/2017 14:32:27","4616328"
"165","47.84","52","0","12/29/2017 08:56:32","4616305"
"119","34.17","188","-","12/10/2017 06:57:15","4456502"
"441","57.16","137","0","12/8/2017 08:47:20","4616201"
"119","42.87","151","-","12/6/2017 03:57:14","4456502"
"145","32.31","80","0","12/15/2017 08:12:28","4616342"
"399","19.88","121","0","12/6/2017 15:47:18","4456452"
"160","0.00","0","-","12/27/2017 15:51:17","4616266"
"213","36.03","65","0","12/8/2017 07:52:21","4456450"
"177","0.00","0","-","12/22/2017 21:02:01","4616309"
"315","24.23","205","0","12/27/2017 17:21:19","4616364"
"263","45.36","47","0","12/13/2017 22:27:14","4763657"
"398","0.00","0","-","12/22/2017 18:07:19","4456481"
"298","49.70","50","0","12/7/2017 03:37:17","4456498"
"369","0.00","0","-","12/29/2017 01:51:19","4616282"
"265","34.79","211","0","12/15/2017 13:42:12","4620298"
"1","25.47","209","0","12/26/2017 16:07:19","4616337"
"165","38.52","65","0","12/7/2017 13:47:29","4616305"
"375","55.30","119","0","12/27/2017 07:46:18","4616193"
"377","52.81","74","0","12/25/2017 16:36:17","4616195"
"379","37.28","62","0","12/12/2017 06:17:18","4763650"
"324","0.00","0","-","12/3/2017 09:47:17","4329473"
"153","0.00","0","-","12/2/2017 04:17:30","4616235"
"378","59.65","45","0","12/24/2017 05:22:17","4616197"
"170","60.89","61","0","12/29/2017 03:16:15","4616356"
"324","0.00","0","-","12/4/2017 00:12:12","4329473"
"379","42.87","54","0","12/31/2017 10:16:15","4763650"
"430","56.54","138","0","12/29/2017 19:22:21","4616213"
"1","18.01","294","0","12/16/2017 09:52:18","4616337"
"137","31.68","140","0","12/16/2017 13:22:26","4616260"
"398","0.00","0","-","12/20/2017 22:57:17","4456481"
"426","32.31","214","0","12/19/2017 13:46:18","4616272"
"419","39.76","54","0","12/5/2017 13:47:17","4616204"
"185","55.30","45","0","12/29/2017 08:56:21","4616267"
"213","42.25","56","0","12/28/2017 05:37:20","4456450"
"165","47.84","52","0","12/24/2017 22:41:23","4616305"
"390","65.24","60","0","12/20/2017 04:21:18","4616209"
"204","42.25","274","0","12/17/2017 03:11:18","4616320"
"399","27.34","88","0","12/30/2017 09:16:32","4456452"
"440","50.95","151","0","12/21/2017 15:36:19","4329483"
"378","55.30","48","0","12/3/2017 00:18:14","4616197"
"295","55.30","81","0","12/9/2017 13:47:31","4616250"
"199","33.55","326","0","12/28/2017 18:37:21","4616351"
"315","50.95","98","0","12/22/2017 10:02:35","4616364"
"364","29.20","182","0","12/26/2017 17:27:18","4456511"
"177","0.00","0","-","12/24/2017 17:07:24","4616309"
"195","23.61","350","0","12/8/2017 19:12:22","4620310"
"350","49.70","167","0","12/7/2017 03:17:15","4616196"
"434","54.05","59","0","12/15/2017 20:27:17","4616212"
"424","55.30","96","0","12/6/2017 03:17:23","4616300"
"142","16.77","446","0","12/15/2017 17:32:29","4616261"
"349","0.00","0","-","12/17/2017 15:16:17","4329499"
"416","49.08","94","0","12/30/2017 19:31:35","4763651"
"394","0.00","0","-","12/15/2017 15:02:25","4616225"
"375","57.16","116","0","12/24/2017 14:07:17","4616193"
"410","50.33","91","0","12/11/2017 10:47:19","4763656"
"410","48.46","96","0","12/12/2017 17:17:16","4763656"
"383","0.00","0","-","12/26/2017 20:57:29","4616217"
"106","25.47","88","0","12/27/2017 08:06:18","4616323"
"412","15.53","138","0","12/1/2017 06:42:21","4616218"
"354","60.27","135","0","12/4/2017 15:12:17","4616228"
"150","22.99","415","0","12/23/2017 07:46:32","4616340"
"402","51.57","132","0","12/17/2017 11:01:25","4456505"
"149","36.03","198","0","12/25/2017 01:51:14","4616339"
"261","50.33","85","0","12/6/2017 21:47:21","4616226"
"385","55.30","25","0","12/30/2017 06:02:30","4616208"
"207","55.30","137","0","12/27/2017 13:16:28","4616352"
"298","46.60","54","0","12/28/2017 09:32:19","4456498"
"387","56.54","103","0","12/7/2017 08:07:22","4616206"
"3","24.23","259","0","12/21/2017 06:27:18","4616324"
"384","56.54","122","0","12/11/2017 20:17:23","4616199"
"426","30.44","227","0","12/9/2017 12:57:35","4616272"
"106","9.94","222","0","12/24/2017 09:47:24","4616323"
"364","34.79","154","0","12/25/2017 12:47:13","4456511"
"319","50.95","187","0","12/12/2017 23:57:17","4362251"
"311","35.41","141","0","12/6/2017 07:07:20","4362342"
"424","0.00","0","-","12/19/2017 03:41:21","4616300"
"398","0.00","0","-","12/31/2017 22:32:17","4456481"
"204","18.64","622","0","12/12/2017 15:52:28","4616320"
"263","38.52","55","0","12/5/2017 20:52:18","4763657"
"398","0.00","0","-","12/29/2017 03:41:15","4456481"
"191","8.69","486","0","12/6/2017 16:57:18","4620331"
"160","0.00","0","-","12/26/2017 16:52:19","4616266"
"170","36.66","102","0","12/29/2017 13:42:20","4616356"
"430","58.40","134","0","12/15/2017 10:57:13","4616213"
"206","47.22","250","0","12/26/2017 08:27:22","4362252"
"405","25.47","106","0","12/16/2017 17:40:40","4362314"
"177","52.81","81","0","12/6/2017 03:42:16","4616309"
"177","47.84","89","0","12/8/2017 11:52:20","4616309"
"126","56.54","132","0","12/23/2017 05:31:29","4616247"
"207","54.05","139","0","12/17/2017 22:31:16","4616352"
"375","50.95","129","0","12/10/2017 16:07:17","4616193"
"423","53.43","99","0","12/31/2017 10:26:22","4616299"
"350","43.49","192","0","12/15/2017 23:46:18","4616196"
"347","10.56","650","0","12/21/2017 11:51:18","4456477"
"222","47.84","143","0","12/21/2017 03:27:15","4616332"
"261","55.92","77","0","12/9/2017 07:22:36","4616226"
"145","26.71","98","0","12/24/2017 20:37:19","4616342"
"295","53.43","83","0","12/16/2017 06:32:29","4616250"
"387","55.92","105","0","12/21/2017 08:00:22","4616206"
"351","52.19","102","0","12/4/2017 00:18:13","4616210"
"428","54.05","99","0","12/20/2017 02:51:20","4616241"
"137","7.45","581","0","12/11/2017 17:42:13","4616260"
"385","50.95","27","0","12/1/2017 21:26:19","4616208"
"402","48.46","142","0","12/21/2017 19:21:20","4456505"
"190","0.00","0","-","12/19/2017 06:41:24","4620332"
"388","57.78","49","0","12/2/2017 08:21:36","4616211"
"399","31.06","77","0","12/3/2017 04:37:14","4456452"
"295","49.70","89","0","12/19/2017 07:56:20","4616250"
"330","21.74","228","0","12/27/2017 17:56:21","4329507"
"349","0.00","0","-","12/28/2017 18:51:25","4329499"
"263","49.70","43","0","12/9/2017 09:32:32","4763657"
"427","47.22","188","0","12/1/2017 06:27:21","4616259"
"350","45.98","180","0","12/2/2017 10:32:30","4616196"
"153","0.00","0","-","12/27/2017 21:37:28","4616235"
"205","69.59","231","-","12/20/2017 03:01:28","4362247"
"185","13.04","191","0","12/16/2017 14:27:24","4616267"
"259","0.00","0","-","12/1/2017 18:47:32","4616223"
"257","0.00","0","-","12/17/2017 12:16:16","4616318"
"329","36.66","150","0","12/31/2017 10:25:18","4329508"
"298","49.70","50","0","12/31/2017 19:52:19","4456498"
"185","6.83","362","0","12/13/2017 16:13:02","4616267"
"264","47.22","45","0","12/3/2017 00:18:11","4763655"
"155","0.00","0","-","12/31/2017 01:02:18","4616232"
"430","64.62","121","0","12/30/2017 06:17:24","4616213"
"207","49.70","152","0","12/14/2017 03:02:08","4616352"
"424","37.90","139","0","12/26/2017 15:17:27","4616300"
"177","0.00","0","-","12/22/2017 14:12:30","4616309"
"344","34.79","128","0","12/18/2017 03:46:14","4620330"
"390","63.37","61","0","12/14/2017 03:42:07","4616209"
"119","13.67","472","0","12/16/2017 20:12:32","4456502"
"382","45.98","153","0","12/6/2017 02:48:15","4616216"
"315","14.91","328","0","12/1/2017 07:37:21","4616364"
"423","57.78","93","0","12/20/2017 05:06:27","4616299"
"419","39.14","54","0","12/12/2017 14:27:18","4616204"
"411","46.60","99","0","12/29/2017 11:26:19","4763652"
"453","50.95","109","0","12/31/2017 11:57:24","4616239"
"258","49.08","87","0","12/6/2017 12:57:18","4616220"
"167","47.84","134","0","12/19/2017 14:51:18","4616312"
"440","52.19","147","0","12/31/2017 20:47:18","4329483"
"168","50.95","90","0","12/10/2017 13:22:16","4456496"
"222","45.36","151","0","12/31/2017 01:02:13","4616332"
"382","37.28","190","0","12/4/2017 07:47:19","4616216"
"412","47.84","44","0","12/6/2017 21:07:21","4616218"
"433","54.05","139","0","12/29/2017 23:07:18","4616215"
"395","14.29","551","0","12/30/2017 19:51:39","4456476"
"263","44.11","48","0","12/23/2017 00:02:10","4763657"
"185","55.92","45","0","12/25/2017 17:56:18","4616267"
"124","0.00","0","-","12/25/2017 07:51:15","4456501"
"195","48.46","172","0","12/18/2017 01:56:11","4620310"
"258","51.57","83","0","12/7/2017 01:17:13","4616220"
"145","15.53","166","0","12/12/2017 15:52:28","4616342"
"199","0.00","0","-","12/19/2017 03:41:16","4616351"
"434","59.03","54","0","12/25/2017 01:56:15","4616212"
"399","17.39","136","0","12/21/2017 14:51:17","4456452"
"410","50.33","92","0","12/10/2017 00:17:11","4763656"
"376","56.54","98","0","12/17/2017 12:11:16","4616192"
"3","21.12","298","0","12/10/2017 02:52:13","4616324"
"413","41.63","51","0","12/1/2017 16:17:16","4616219"
"213","29.82","78","0","12/2/2017 05:12:29","4456450"
"332","55.30","166","0","12/27/2017 23:22:18","4616354"
"423","52.81","101","0","12/16/2017 04:02:22","4616299"
"213","34.17","69","0","12/11/2017 09:02:46","4456450"
"142","32.31","229","0","12/16/2017 19:11:35","4616261"
"417","52.81","88","0","12/19/2017 01:01:11","4763649"
"383","0.00","0","-","12/10/2017 19:22:26","4616217"
"399","23.61","103","0","12/23/2017 17:00:43","4456452"
"423","51.57","104","0","12/1/2017 06:02:37","4616299"
"258","37.90","113","0","12/15/2017 18:47:17","4616220"
"263","45.36","47","0","12/13/2017 10:27:10","4763657"
"445","9.32","595","0","12/3/2017 15:12:16","4456494"
"351","50.33","106","0","12/10/2017 23:12:17","4616210"
"385","47.84","29","0","12/14/2017 14:27:02","4616208"
"160","0.00","0","-","12/11/2017 10:57:19","4616266"
"436","59.65","87","0","12/2/2017 08:51:50","4616202"
"383","0.00","0","-","12/22/2017 21:32:31","4616217"
"178","57.78","143","0","12/7/2017 02:22:14","4616297"
"140","31.06","97","0","12/17/2017 23:46:16","4456479"
"295","65.24","68","0","12/11/2017 01:37:13","4616250"
"330","24.23","204","0","12/1/2017 07:22:17","4329507"
"379","41.01","56","0","12/14/2017 16:07:01","4763650"
"435","53.43","113","0","12/10/2017 00:57:12","4616198"
"387","59.03","100","0","12/17/2017 08:56:17","4616206"
"385","46.60","30","0","12/13/2017 11:12:03","4616208"
"375","57.78","114","0","12/11/2017 05:12:17","4616193"
"160","0.00","0","-","12/6/2017 01:12:13","4616266"
"412","0.00","0","-","12/2/2017 02:42:18","4616218"
"350","45.36","184","0","12/21/2017 20:36:21","4616196"
"126","49.70","149","0","12/20/2017 19:32:32","4616247"
"298","29.82","84","0","12/30/2017 13:36:28","4456498"
"2","3.72","878","0","12/7/2017 18:07:30","4616325"
"149","23.61","303","0","12/11/2017 08:52:19","4616339"
"418","38.52","55","0","12/16/2017 12:51:28","4616205"
"445","16.15","348","-","12/16/2017 05:37:26","4456494"
"379","43.49","53","-","12/25/2017 04:51:13","4763650"
"199","59.03","185","0","12/31/2017 08:56:17","4616351"
"215","37.28","184","0","12/13/2017 08:37:10","4616329"
