"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"402","46.60","147","0","4/2/2018 11:48:02","4456505"
"169","46.60","198","0","4/27/2018 12:24:04","4616355"
"168","18.64","247","0","4/5/2018 12:43:03","4456496"
"399","6.21","357","0","4/24/2018 09:18:04","4456452"
"439","56.54","50","0","4/7/2018 15:33:09","4616200"
"383","0.00","0","-","4/18/2018 23:03:11","4616217"
"167","39.76","161","0","4/10/2018 17:34:03","4616312"
"406","18.01","374","-","4/13/2018 12:08:03","4456506"
"172","26.09","162","0","4/30/2018 13:24:03","4616310"
"419","0.00","0","-","4/14/2018 07:28:03","4616204"
"411","49.08","94","0","4/7/2018 15:03:02","4763652"
"170","55.92","67","0","4/22/2018 02:48:04","4616356"
"264","46.60","45","0","4/8/2018 18:53:03","4763655"
"153","41.63","171","0","4/29/2018 04:34:09","4616235"
"378","56.54","47","0","4/17/2018 23:48:04","4616197"
"145","31.68","82","0","4/23/2018 06:04:03","4616342"
"380","41.63","55","0","4/4/2018 18:48:03","4763648"
"394","8.07","845","0","4/4/2018 14:33:11","4616225"
"441","43.49","179","0","4/2/2018 15:23:03","4616201"
"406","18.01","374","-","4/13/2018 12:08:03","4456506"
"376","53.43","104","0","4/30/2018 17:04:03","4616192"
"1","19.26","274","0","4/30/2018 00:14:04","4616337"
"145","38.52","67","0","4/4/2018 17:33:10","4616342"
"426","50.95","134","0","4/16/2018 22:59:03","4616272"
"453","47.84","115","0","4/3/2018 20:38:11","4616239"
"419","42.25","50","0","4/18/2018 22:09:04","4616204"
"332","57.78","160","0","4/4/2018 00:53:03","4616354"
"177","56.54","75","0","4/8/2018 07:19:03","4616309"
"165","27.34","91","0","4/23/2018 05:38:04","4616305"
"433","53.43","139","0","4/12/2018 20:09:04","4616215"
"223","31.68","83","0","4/17/2018 22:17:10","4616341"
"426","26.71","258","0","4/6/2018 08:08:03","4616272"
"217","31.68","322","0","4/17/2018 15:18:09","4616328"
"1","6.21","795","0","4/29/2018 15:04:03","4616337"
"207","49.08","154","0","4/24/2018 13:13:11","4616352"
"427","50.95","174","0","4/2/2018 02:28:09","4616259"
"433","54.05","139","0","4/11/2018 10:14:03","4616215"
"160","0.00","0","-","4/9/2018 05:53:03","4616266"
"364","0.00","0","-","4/19/2018 02:08:03","4456511"
"344","7.45","557","0","4/7/2018 12:23:02","4620330"
"140","11.80","258","-","4/13/2018 12:08:03","4456479"
"126","60.27","124","0","4/28/2018 05:53:12","4616247"
"165","49.08","51","0","4/26/2018 15:24:03","4616305"
"381","35.41","45","0","4/19/2018 14:24:03","4616194"
"331","40.38","194","0","4/19/2018 21:13:12","4616353"
"3","21.12","303","0","4/14/2018 06:54:03","4616324"
"378","17.39","152","0","4/15/2018 14:28:03","4616197"
"426","47.84","143","0","4/8/2018 22:33:03","4616272"
"186","0.00","0","-","4/5/2018 06:28:03","4620315"
"448","37.90","524","0","4/15/2018 02:48:03","4620343"
"425","18.01","604","0","4/15/2018 19:03:03","4616276"
"364","18.01","291","0","4/23/2018 14:43:02","4456511"
"331","60.89","128","0","4/28/2018 05:58:11","4616353"
"298","42.25","59","0","4/6/2018 15:38:03","4456498"
"185","58.40","43","0","4/10/2018 05:24:04","4616267"
"315","48.46","102","0","4/29/2018 08:58:04","4616364"
"383","0.00","0","-","4/16/2018 00:08:08","4616217"
"437","54.68","114","0","4/12/2018 02:58:03","4616203"
"204","8.69","1295","0","4/18/2018 21:53:12","4616320"
"394","6.21","1141","0","4/20/2018 15:53:10","4616225"
"186","7.45","1093","-","4/18/2018 15:48:03","4620315"
"329","13.67","401","0","4/20/2018 14:33:03","4329508"
"345","8.07","505","0","4/14/2018 23:48:03","4620314"
"325","36.03","154","0","4/20/2018 21:17:04","4329472"
"137","53.43","83","0","4/8/2018 21:18:09","4616260"
"375","59.03","112","0","4/6/2018 04:08:04","4616193"
"411","19.26","236","0","4/23/2018 07:29:03","4763652"
"258","46.60","91","0","4/21/2018 01:13:03","4616220"
"349","0.00","0","-","4/27/2018 05:43:08","4329499"
"150","32.93","292","0","4/16/2018 16:39:03","4616340"
"436","68.35","75","0","4/5/2018 03:33:04","4616202"
"3","6.83","883","0","4/27/2018 11:23:03","4616324"
"106","8.69","260","0","4/3/2018 15:53:03","4616323"
"259","26.09","154","0","4/10/2018 14:28:10","4616223"
"338","46.60","109","0","4/27/2018 21:32:12","4616255"
"217","18.64","534","0","4/17/2018 08:33:10","4616328"
"416","52.19","89","-","4/13/2018 12:08:03","4763651"
"450","54.05","365","0","4/9/2018 04:34:03","4616346"
"347","29.82","242","0","4/20/2018 16:23:04","4456477"
"137","51.57","86","0","4/26/2018 00:43:09","4616260"
"142","47.22","157","0","4/28/2018 23:18:10","4616261"
"330","17.39","286","0","4/4/2018 17:38:03","4329507"
"383","0.00","0","-","4/20/2018 02:08:09","4616217"
"425","37.28","291","0","4/9/2018 13:24:03","4616276"
"448","52.81","372","0","4/13/2018 06:28:03","4620343"
"351","0.00","0","-","4/25/2018 19:48:12","4616210"
"349","0.00","0","-","4/18/2018 11:28:08","4329499"
"378","43.49","61","0","4/2/2018 07:43:03","4616197"
"441","59.65","132","0","4/19/2018 13:24:03","4616201"
"165","0.00","0","-","4/15/2018 11:07:03","4616305"
"262","42.25","300","0","4/9/2018 01:58:08","4616319"
"364","19.88","264","0","4/11/2018 07:43:02","4456511"
"350","0.00","0","-","4/26/2018 12:18:12","4616196"
"433","54.05","138","0","4/26/2018 13:29:03","4616215"
"140","49.70","61","0","4/7/2018 06:08:03","4456479"
"263","47.84","44","-","4/13/2018 12:08:03","4763657"
"405","54.68","48","0","4/24/2018 22:48:06","4362314"
"160","0.00","0","-","4/25/2018 16:59:03","4616266"
"402","38.52","177","0","4/19/2018 07:48:03","4456505"
"315","29.82","167","0","4/10/2018 11:53:03","4616364"
"148","0.00","0","-","4/27/2017 14:07:03","4616257"
"316","0.00","0","-","4/11/2017 15:17:02","4456516"
"375","59.03","112","0","4/29/2018 02:49:04","4616193"
"148","0.00","0","-","4/27/2017 14:07:03","4616257"
"380","44.11","52","0","4/19/2018 10:22:02","4763648"
"425","45.98","235","0","4/17/2018 22:17:04","4616276"
"178","47.84","172","0","4/19/2018 11:43:03","4616297"
"3","21.12","302","-","4/9/2018 01:14:04","4616324"
"433","54.05","139","0","4/19/2018 12:02:03","4616215"
"298","43.49","58","0","4/19/2018 20:23:02","4456498"
"185","57.78","43","0","4/26/2018 05:19:03","4616267"
"1","19.88","268","0","4/4/2018 01:33:03","4616337"
