"Id","Speed","TravelTime","Status","DataAsOf","linkId"
"384","52.19","134","0","8/8/2019 02:23:04","4616199"
"329","13.67","403","0","8/21/2019 15:36:08","4329508"
"202","39.14","55","0","8/7/2019 20:18:04","4456483"
"222","44.11","155","0","8/14/2019 20:13:04","4616332"
"382","48.46","145","0","8/29/2019 07:57:04","4616216"
"264","45.36","47","0","8/20/2019 06:18:05","4763655"
"160","63.37","87","0","8/26/2019 08:17:11","4616266"
"338","47.22","108","0","8/26/2019 19:18:04","4616255"
"222","37.90","179","0","8/25/2019 12:01:17","4616332"
"345","0.00","0","-","8/26/2019 13:43:08","4620314"
"416","57.78","80","0","8/18/2019 07:38:03","4763651"
"376","45.98","120","0","8/5/2019 18:52:04","4616192"
"338","50.33","101","0","8/22/2019 05:19:04","4616255"
"411","47.22","98","0","8/16/2019 09:18:04","4763652"
"387","49.70","119","0","8/22/2019 08:24:04","4616206"
"377","47.22","83","0","8/11/2019 17:32:04","4616195"
"377","58.40","67","0","8/20/2019 00:13:04","4616195"
"435","34.79","173","0","8/17/2019 18:43:04","4616198"
"159","55.92","99","-","8/14/2019 22:11:11","4616252"
"164","47.22","91","0","8/11/2019 23:08:04","4456497"
"441","45.98","171","0","8/18/2019 13:54:04","4616201"
"199","8.69","1257","0","8/15/2019 08:12:12","4616351"
"405","55.92","48","0","8/22/2019 01:02:06","4362314"
"347","27.34","253","0","8/23/2019 12:03:05","4456477"
"124","36.03","196","0","8/15/2019 11:02:02","4456501"
"207","44.11","170","0","8/1/2019 20:42:12","4616352"
"262","0.00","0","-","8/1/2019 22:20:12","4616319"
"412","47.84","44","0","8/18/2019 03:07:04","4616218"
"422","32.93","272","0","8/28/2019 10:58:03","4616298"
"186","0.00","0","-","8/6/2019 11:57:03","4620315"
"261","0.00","0","-","8/5/2019 22:05:11","4616226"
"426","19.26","349","0","8/10/2019 13:28:03","4616272"
"154","0.00","0","-","8/3/2019 13:42:09","4616229"
"217","25.47","400","0","8/26/2019 09:17:12","4616328"
"329","4.34","1132","0","8/30/2019 07:32:09","4329508"
"364","35.41","154","0","8/17/2019 03:48:03","4456511"
"412","44.73","47","0","8/16/2019 14:07:04","4616218"
"153","0.00","0","-","8/24/2019 11:38:10","4616235"
"365","38.52","143","0","8/12/2019 01:54:03","4456510"
"295","26.09","168","0","8/4/2019 16:03:10","4616250"
"298","0.00","0","-","8/2/2019 13:19:02","4456498"
"3","16.15","389","0","8/10/2019 23:33:04","4616324"
"417","51.57","90","0","8/20/2019 05:22:04","4763649"
"426","41.63","165","0","8/26/2019 10:58:03","4616272"
"178","32.31","254","0","8/5/2019 09:37:11","4616297"
"428","34.79","154","0","8/1/2019 18:22:11","4616241"
"395","8.69","930","0","8/5/2019 09:38:03","4456476"
"3","21.74","292","0","8/11/2019 06:06:03","4616324"
"448","44.11","448","0","8/14/2019 14:03:03","4620343"
"365","18.01","300","0","8/20/2019 08:18:03","4456510"
"435","52.81","114","0","8/14/2019 12:38:03","4616198"
"436","55.30","93","0","8/21/2019 14:57:28","4616202"
"376","24.23","225","0","8/29/2019 10:58:04","4616192"
"410","56.54","82","0","8/25/2019 06:13:03","4763656"
"110","47.22","162","0","8/5/2019 07:02:10","4616281"
"399","19.88","119","0","8/7/2019 09:33:04","4456452"
"424","54.05","98","0","8/13/2019 23:53:12","4616300"
"172","41.01","104","0","8/24/2019 02:43:04","4616310"
"165","50.95","49","0","8/11/2019 11:22:09","4616305"
"110","50.95","151","0","8/26/2019 09:38:12","4616281"
"129","57.16","81","0","8/9/2019 10:33:04","4616246"
"178","54.68","151","0","8/31/2019 08:22:11","4616297"
"261","0.00","0","-","8/5/2019 04:48:10","4616226"
"257","0.00","0","-","8/24/2019 19:53:11","4616318"
"140","14.91","184","0","8/8/2019 17:48:03","4456479"
"170","38.52","97","0","8/20/2019 20:58:11","4616356"
"378","36.03","73","0","8/2/2019 15:29:03","4616197"
"319","18.01","531","0","8/10/2019 18:24:03","4362251"
"159","1.86","2855","-","8/8/2019 10:42:10","4616252"
"383","0.00","0","-","8/13/2019 05:32:11","4616217"
"319","39.14","244","0","8/18/2019 14:22:06","4362251"
"150","0.00","0","-","8/7/2019 21:00:13","4616340"
"434","58.40","55","0","8/1/2019 12:48:03","4616212"
"265","21.74","338","0","8/12/2019 19:53:04","4620298"
"411","13.04","344","0","8/30/2019 12:39:02","4763652"
"207","58.40","130","0","8/8/2019 06:33:12","4616352"
"430","59.65","132","0","8/23/2019 13:17:04","4616213"
"412","51.57","41","0","8/31/2019 05:27:03","4616218"
"388","59.03","48","0","8/19/2019 23:53:04","4616211"
"394","52.81","132","0","8/29/2019 05:22:05","4616225"
"261","0.00","0","-","8/20/2019 10:43:12","4616226"
"212","47.22","231","0","8/19/2019 15:03:06","4362244"
"427","47.22","189","0","8/28/2019 05:23:03","4616259"
"375","55.92","118","0","8/21/2019 01:03:04","4616193"
"405","52.81","51","0","8/16/2019 23:52:03","4362314"
"204","45.36","255","0","8/30/2019 22:40:03","4616320"
"129","54.05","85","0","8/18/2019 01:07:05","4616246"
"451","40.38","159","0","8/21/2019 17:36:03","4456500"
"124","0.00","0","-","8/7/2019 00:29:04","4456501"
"217","38.52","262","0","8/30/2019 16:07:11","4616328"
"435","45.36","134","0","8/24/2019 20:04:04","4616198"
"351","0.00","0","-","8/12/2019 15:42:11","4616210"
"418","47.84","45","0","8/14/2019 05:22:04","4616205"
"345","0.00","0","-","8/18/2019 12:23:07","4620314"
"137","52.19","85","0","8/10/2019 20:23:04","4616260"
